"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.430750094E2,1.099999994E-3,-8.700000122E-3,2.099999972E-2
1.431050125E2,1.899999916E-3,9.999999311E-4,-7.899999619E-3
1.431350141E2,-6.399999838E-3,2.070000023E-2,-7.199999876E-3
1.431650156E2,-2.489999868E-2,-8.599999361E-3,-1.539999992E-2
1.431950188E2,1.480000000E-2,-1.829999872E-2,-7.100000046E-3
1.432249891E2,-4.999999888E-3,1.199999941E-3,3.399999812E-3
1.432450109E2,-3.429999948E-2,3.059999831E-2,-1.579999924E-2
1.432750125E2,-3.599999938E-3,-8.499999531E-3,-4.699999932E-3
1.433050156E2,-3.000000026E-3,3.070000000E-2,-2.359999903E-2
1.433350172E2,-2.159999870E-2,3.070000000E-2,-2.119999938E-2
1.433649891E2,-1.079999935E-2,1.300000004E-3,-2.869999968E-2
1.433850109E2,-2.060000040E-2,2.089999989E-2,-4.619999975E-2
1.434150125E2,-1.919999905E-2,-8.399999700E-3,-8.709999919E-2
1.434450141E2,-3.929999843E-2,4.039999843E-2,-2.529999986E-2
1.434750156E2,-4.580000043E-2,1.119999960E-2,4.499999806E-3
1.435050188E2,-6.300000008E-3,-1.809999906E-2,-4.199999943E-2
1.435349891E2,1.500000013E-3,2.060000040E-2,-2.879999951E-2
1.435550109E2,1.399999950E-3,3.039999865E-2,-8.799999952E-3
1.435759062E2,1.999999955E-2,1.069999952E-2,1.030000020E-2
1.436050047E2,3.869999945E-2,2.049999870E-2,-4.759999737E-2
1.436350062E2,8.200000040E-3,4.979999736E-2,-7.599999662E-3
1.436650078E2,-2.929999866E-2,-8.799999952E-3,-3.619999811E-2
1.436950109E2,-1.730000041E-2,-1.850000024E-2,-1.439999975E-2
1.437250125E2,1.150000002E-2,-1.860000007E-2,-3.249999881E-2
1.437550141E2,2.879999951E-2,3.999999911E-2,-6.679999828E-2
1.437850156E2,-9.499999695E-3,7.999999798E-4,-6.300000008E-3
1.438150188E2,-8.399999700E-3,3.019999899E-2,-1.310000010E-2
1.438449891E2,-1.799999923E-2,1.059999969E-2,-1.289999951E-2
1.438650125E2,-7.100000046E-3,8.999999845E-4,-2.129999921E-2
1.438950141E2,-6.199999712E-3,8.999999845E-4,-2.840000018E-2
1.439250156E2,1.409999933E-2,2.060000040E-2,-3.700000048E-2
1.439550172E2,-5.099999718E-3,2.060000040E-2,-1.459999941E-2
1.439849891E2,-1.519999932E-2,2.049999870E-2,-3.229999915E-2
1.440050109E2,-1.499999966E-2,2.049999870E-2,-1.169999968E-2
1.440350125E2,-3.059999831E-2,-2.999999933E-2,-2.029999904E-2
1.440650141E2,-1.090000011E-2,-2.999999933E-2,-4.879999906E-2
1.440950172E2,-2.960000001E-2,1.899999939E-2,-7.999999449E-3
1.441250188E2,6.999999750E-4,-2.009999938E-2,-1.699999906E-2
1.441549891E2,-8.499999531E-3,-2.009999938E-2,-2.489999868E-2
1.441750109E2,1.099999994E-3,1.899999939E-2,-1.449999958E-2
1.442050141E2,-8.700000122E-3,-2.009999938E-2,-3.999999724E-3
1.442350156E2,1.030000020E-2,-2.009999938E-2,-2.199999988E-2
1.442650172E2,-3.849999979E-2,-3.979999945E-2,-3.049999848E-2
1.442949891E2,9.899999946E-3,1.889999956E-2,-3.769999743E-2
1.443150109E2,-1.860000007E-2,1.899999939E-2,-4.539999738E-2
1.443450125E2,-1.779999956E-2,-1.030000020E-2,-2.549999952E-2
1.443750156E2,-6.399999838E-3,-3.999999899E-4,-1.439999975E-2
1.444050172E2,3.099999856E-3,3.869999945E-2,-3.339999914E-2
1.444350188E2,2.899999963E-3,-3.969999775E-2,-1.989999972E-2
1.444649891E2,1.219999976E-2,-4.949999973E-2,0.000000000E0
1.444850109E2,2.070000023E-2,9.099999443E-3,-2.999999851E-4
1.445150141E2,9.399999864E-3,5.810000002E-2,-6.999999750E-4
1.445450156E2,-1.909999922E-2,9.099999443E-3,-1.090000011E-2
1.445750172E2,-7.199999876E-3,-2.009999938E-2,7.400000002E-3
1.446049891E2,1.179999951E-2,-3.969999775E-2,-3.119999915E-2
1.446250109E2,-7.400000002E-3,-4.999999655E-4,-4.010000080E-2
1.446550125E2,-5.899999756E-3,-1.999999955E-2,-2.769999951E-2
1.446850156E2,4.329999909E-2,-1.999999955E-2,2.159999870E-2
1.447150172E2,-3.379999846E-2,1.919999905E-2,1.799999969E-3
1.447450188E2,-2.369999886E-2,-5.909999833E-2,-1.740000024E-2
1.447749891E2,1.379999984E-2,-3.999999899E-4,-2.620000020E-2
1.447950125E2,-5.399999674E-3,-3.999999899E-4,-6.300000008E-3
1.448250141E2,3.700000001E-3,-1.999999955E-2,1.219999976E-2
1.448550156E2,1.319999993E-2,9.300000034E-3,1.799999969E-3
1.448850172E2,4.100000020E-3,-1.019999944E-2,1.150000002E-2
1.449149891E2,-1.449999958E-2,-1.989999972E-2,-8.599999361E-3
1.449350109E2,4.900000058E-3,-2.969999984E-2,1.979999989E-2
1.449650125E2,4.339999706E-2,-3.999999899E-4,-5.999999703E-4
1.449950156E2,2.099999925E-3,2.879999951E-2,3.599999845E-2
1.450250172E2,2.089999989E-2,-3.009999916E-2,5.599999800E-3
1.450549875E2,5.799999833E-2,-1.059999969E-2,2.419999987E-2
1.450750094E2,2.719999850E-2,4.800000042E-2,4.399999976E-3
1.451050125E2,6.699999794E-3,-1.079999935E-2,3.319999948E-2
1.451350141E2,5.799999926E-3,-9.999999311E-4,1.200000010E-2
1.451650156E2,4.339999706E-2,4.779999703E-2,-7.199999876E-3
1.451950172E2,1.229999959E-2,-2.080000006E-2,3.979999945E-2
1.452249891E2,3.299999982E-3,8.599999361E-3,2.950000018E-2
1.452450109E2,1.379999984E-2,1.840000041E-2,8.999999613E-3
1.452750125E2,3.999999724E-3,1.840000041E-2,-2.829999849E-2
1.453050156E2,3.799999831E-3,-1.099999994E-3,1.119999960E-2
1.453350172E2,-2.499999851E-2,1.840000041E-2,-1.779999956E-2
1.453649891E2,4.900000058E-3,-1.090000011E-2,1.999999862E-3
1.453850094E2,-4.600000102E-3,1.850000024E-2,2.399999881E-3
1.454150125E2,-3.199999779E-2,8.799999952E-3,-2.459999919E-2
1.454450141E2,-1.059999969E-2,-7.999999798E-4,2.449999936E-2
1.454750156E2,-1.059999969E-2,2.850000001E-2,4.100000020E-3
1.455050188E2,-4.899999872E-2,3.839999810E-2,1.289999951E-2
1.455349891E2,-6.109999865E-2,-7.199999690E-2,-1.609999873E-2
1.455550109E2,1.669999957E-2,-6.229999661E-2,-3.409999982E-2
1.455850125E2,2.659999952E-2,1.609999873E-2,1.539999992E-2
1.456150156E2,2.429999970E-2,-2.319999970E-2,3.329999745E-2
1.456450172E2,-3.799999831E-3,-4.270000011E-2,-2.439999953E-2
1.456749875E2,-2.399999881E-3,-6.229999661E-2,-2.190000005E-2
1.456950094E2,-1.169999968E-2,-1.319999993E-2,-2.089999989E-2
1.457250125E2,-1.069999952E-2,-4.259999841E-2,7.599999662E-3
1.457550141E2,1.840000041E-2,-2.300000004E-2,-2.190000005E-2
1.457850156E2,4.609999806E-2,2.589999884E-2,-1.200000010E-2
1.458150188E2,-3.089999966E-2,-8.179999888E-2,-1.599999960E-3
1.458449891E2,2.779999934E-2,-4.259999841E-2,-4.979999736E-2
1.458650109E2,-3.199999919E-3,6.199999712E-3,-3.779999912E-2
1.458950125E2,-3.399999812E-3,-3.499999875E-3,-2.559999935E-2
1.459250156E2,-2.699999837E-3,-6.229999661E-2,-2.569999918E-2
1.459550172E2,1.589999907E-2,2.569999918E-2,-5.079999939E-2
1.459849875E2,5.399999674E-3,-3.599999938E-3,-1.150000002E-2
1.460050109E2,2.449999936E-2,-2.329999954E-2,-1.599999960E-3
1.460350125E2,-5.899999756E-3,-1.349999942E-2,-1.129999943E-2
1.460650141E2,2.410000004E-2,-3.700000001E-3,-2.999999933E-2
1.460950156E2,2.199999988E-3,-1.359999925E-2,-8.599999361E-3
1.461250188E2,-1.779999956E-2,-4.309999943E-2,9.999999311E-4
1.461549891E2,-2.499999851E-2,-4.289999977E-2,8.999999845E-4
1.461750109E2,-2.389999852E-2,-1.339999959E-2,-1.779999956E-2
1.462050141E2,-2.229999937E-2,-3.299999982E-2,-3.570000082E-2
1.462350156E2,-3.049999848E-2,-3.399999812E-3,-1.429999992E-2
1.462650172E2,-3.940000013E-2,-1.319999993E-2,-2.349999920E-2
1.462949875E2,-1.750000007E-2,-4.250000045E-2,-1.249999925E-2
1.463150109E2,-7.299999706E-3,-2.279999852E-2,-3.070000000E-2
1.463450125E2,-6.499999668E-3,-1.989999972E-2,-3.920000046E-2
1.463750141E2,3.099999856E-3,-3.949999809E-2,-8.100000210E-3
1.464050156E2,2.699999837E-3,-4.939999804E-2,1.169999968E-2
1.464350188E2,2.219999954E-2,-1.019999944E-2,-7.499999832E-3
1.464649891E2,2.499999944E-3,-3.999999899E-4,2.099999925E-3
1.464850109E2,-3.720000014E-2,-1.019999944E-2,-1.709999889E-2
1.465150141E2,-1.679999940E-2,-1.019999944E-2,-2.539999969E-2
1.465450156E2,-5.399999674E-3,-1.989999972E-2,-1.399999950E-2
1.465750172E2,1.569999941E-2,-7.859999686E-2,-1.329999976E-2
1.466049875E2,7.270000130E-2,-1.009999961E-2,-2.209999971E-2
1.466250109E2,3.150000051E-2,9.300000034E-3,-2.109999955E-2
1.466550125E2,-1.789999940E-2,-4.949999973E-2,-2.829999849E-2
1.466850141E2,-1.599999890E-2,-6.899999827E-2,-2.699999884E-2
1.467150172E2,-1.370000001E-2,-9.999999776E-3,-1.579999924E-2
1.467450188E2,-2.199999988E-2,-2.950000018E-2,2.319999970E-2
1.467749891E2,-1.099999994E-2,-9.800000116E-3,-3.419999778E-2
1.467950109E2,-1.049999986E-2,-2.939999849E-2,-4.199999943E-2
1.468250141E2,1.999999949E-4,-4.899999872E-2,-5.049999803E-2
1.468550156E2,-1.049999986E-2,1.889999956E-2,-1.919999905E-2
1.468850172E2,-6.849999726E-2,2.869999968E-2,-2.819999866E-2
1.469149891E2,-6.260000169E-2,3.889999911E-2,2.989999950E-2
1.469350109E2,-3.179999813E-2,2.919999883E-2,5.669999868E-2
1.469650125E2,2.669999935E-2,-6.870000064E-2,3.489999846E-2
1.469950141E2,3.309999779E-2,9.399999864E-3,-2.269999869E-2
1.470250172E2,2.099999972E-2,-2.009999938E-2,-1.189999934E-2
1.470550188E2,2.779999934E-2,-2.029999904E-2,2.639999986E-2
1.470849891E2,3.720000014E-2,2.859999985E-2,6.399999559E-2
1.471050109E2,1.640000008E-2,8.899999782E-3,1.299999934E-2
1.471350141E2,-1.289999951E-2,-3.999999911E-2,-2.479999885E-2
1.471650156E2,6.300000008E-3,-3.999999911E-2,-1.389999967E-2
1.471950172E2,6.169999763E-2,-9.999999311E-4,4.299999680E-3
1.472249891E2,4.820000008E-2,2.809999883E-2,-5.599999800E-3
1.472450109E2,-1.139999926E-2,8.399999700E-3,1.279999968E-2
1.472750125E2,8.200000040E-3,-2.089999989E-2,-6.599999964E-3
1.473050141E2,6.539999694E-2,1.809999906E-2,-6.799999624E-3
1.473350172E2,5.109999701E-2,4.719999805E-2,3.849999979E-2
1.473650188E2,3.909999877E-2,-5.079999939E-2,7.469999790E-2
1.473949891E2,8.199999481E-2,-2.199999988E-3,6.009999663E-2
1.474150109E2,7.829999924E-2,1.709999889E-2,1.989999972E-2
1.474450141E2,-1.119999960E-2,7.199999876E-3,5.649999902E-2
1.474750156E2,-1.909999922E-2,-3.179999813E-2,5.939999968E-2
1.475050172E2,2.929999866E-2,7.299999706E-3,6.650000066E-2
1.475349891E2,4.529999942E-2,-4.179999977E-2,7.909999788E-2
1.475550109E2,3.390000015E-2,-2.600000007E-3,6.619999558E-2
1.475850125E2,1.239999942E-2,2.659999952E-2,8.379999548E-2
1.476150141E2,2.089999989E-2,1.669999957E-2,4.969999939E-2
1.476450172E2,0.000000000E0,-4.209999740E-2,6.579999626E-2
1.476750188E2,-5.659999698E-2,7.100000046E-3,4.050000012E-2
1.477049891E2,-8.309999853E-2,2.679999918E-2,-1.840000041E-2
1.477250125E2,-6.939999759E-2,1.730000041E-2,-1.719999872E-2
1.477550141E2,-4.299999774E-2,-1.159999985E-2,-1.659999974E-2
1.477850156E2,-3.130000085E-2,-4.089999944E-2,3.170000017E-2
1.478150172E2,8.499999531E-3,8.100000210E-3,6.520000100E-2
1.478449891E2,7.199999876E-3,4.729999974E-2,3.339999914E-2
1.478650109E2,3.529999778E-2,6.679999828E-2,4.089999944E-2
1.478950125E2,3.260000050E-2,-2.850000001E-2,5.579999834E-2
1.479250141E2,1.063999981E-1,-3.859999776E-2,7.289999723E-2
1.479550172E2,1.331000030E-1,2.919999883E-2,2.089999989E-2
1.479849875E2,1.652999967E-1,-4.959999770E-2,1.979999989E-2
1.480050094E2,2.250999957E-1,-4.030000046E-2,9.999999747E-5
1.480350109E2,1.692999899E-1,-1.179999951E-2,1.789999940E-2
1.480650141E2,7.759999484E-2,-5.119999871E-2,1.659999974E-2
1.480950156E2,-2.499999944E-3,-3.170000017E-2,-1.339999959E-2
1.481250188E2,-1.171000004E-1,-2.099999925E-3,-2.180000022E-2
1.481549891E2,-1.250000000E-1,-9.950000048E-2,7.149999589E-2
1.481750109E2,-5.370000005E-2,-6.989999861E-2,4.019999877E-2
1.482050125E2,-3.099999856E-3,-1.090000011E-2,2.939999849E-2
1.482350156E2,6.999999750E-3,-2.070000023E-2,2.639999986E-2
1.482650172E2,-5.199999735E-2,3.810000047E-2,2.520000003E-2
1.482949875E2,-1.195999980E-1,-1.180000007E-1,1.247999966E-1
1.483150094E2,-3.920000046E-2,-6.870000064E-2,2.316999882E-1
1.483450125E2,1.513999999E-1,2.909999900E-2,2.590000033E-1
1.483750141E2,2.020999938E-1,-9.999999311E-4,2.087000012E-1
1.484050156E2,6.939999759E-2,-1.090000011E-2,1.697999984E-1
1.484350188E2,-2.275999933E-1,-2.009999938E-2,7.719999552E-2
1.484649891E2,-3.585999906E-1,-4.889999703E-2,1.158999950E-1
1.484850094E2,-5.023999810E-1,-1.860000007E-2,2.119999938E-2
1.485150125E2,-4.363999963E-1,-7.509999722E-2,-6.079999730E-2
1.485450156E2,-2.413999885E-1,-7.369999588E-2,1.840000041E-2
1.485750172E2,-6.039999798E-2,-5.299999937E-2,3.209999949E-2
1.486049875E2,1.523000002E-1,-1.121999994E-1,1.249999925E-2
1.486250094E2,2.028999925E-1,-2.469999902E-2,7.669999450E-2
1.486550125E2,1.100999936E-1,9.200000018E-2,1.740999967E-1
1.486850141E2,3.810000047E-2,-6.000000052E-3,2.619000077E-1
1.487150156E2,4.399999976E-2,4.100000020E-3,1.484999955E-1
1.487450172E2,2.499999944E-3,-3.469999880E-2,3.350000083E-2
1.487749891E2,-1.529999916E-2,-1.027999967E-1,-5.309999734E-2
1.487950109E2,3.399999812E-2,-1.515000015E-1,-6.239999831E-2
1.488250141E2,-1.057999954E-1,-5.269999802E-2,-1.030999944E-1
1.488550156E2,-8.669999987E-2,-7.159999758E-2,3.999999899E-4
1.488850172E2,-3.999999724E-3,-9.089999646E-2,-9.599999525E-3
1.489149875E2,1.502999961E-1,-7.169999927E-2,-6.009999663E-2
1.489350094E2,1.103999987E-1,5.559999868E-2,-4.789999872E-2
1.489650125E2,1.199999941E-3,3.579999879E-2,4.349999875E-2
1.489950141E2,-1.789999940E-2,-7.189999521E-2,3.099999949E-2
1.490250156E2,6.269999593E-2,-5.209999904E-2,3.049999848E-2
1.490550188E2,1.251000017E-1,6.480000168E-2,2.889999934E-2
1.490849891E2,2.899999963E-3,5.699999630E-3,1.966999918E-1
1.491050109E2,-5.559999868E-2,-7.249999791E-2,1.621999890E-1
1.491350125E2,5.219999701E-2,-4.289999977E-2,6.579999626E-2
1.491650156E2,8.929999918E-2,6.489999592E-2,-4.470000044E-2
1.491950172E2,8.679999411E-2,-1.349999942E-2,-1.009999961E-2
1.492249875E2,9.189999849E-2,-5.299999937E-2,-1.129999943E-2
1.492450094E2,3.029999882E-2,-4.339999706E-2,-1.150000002E-2
1.492750125E2,0.000000000E0,-4.299999680E-3,-7.819999754E-2
1.493050141E2,2.649999969E-2,1.499999966E-2,-1.143999994E-1
1.493350156E2,-9.049999714E-2,-3.409999982E-2,-6.039999798E-2
1.493650188E2,-8.190000057E-2,-6.359999627E-2,-3.949999809E-2
1.493949891E2,-2.520000003E-2,-2.459999919E-2,-2.609999850E-2
1.494150109E2,2.999999851E-4,-2.489999868E-2,-1.399999950E-2
1.494450125E2,6.439999491E-2,-1.549999975E-2,-6.089999899E-2
1.494750156E2,6.689999998E-2,-6.300000008E-3,-9.290000051E-2
1.495050172E2,4.519999772E-2,-5.549999699E-2,-6.109999865E-2
1.495349875E2,5.989999697E-2,-4.609999806E-2,-6.679999828E-2
1.495550109E2,2.919999883E-2,-2.669999935E-2,-7.360000163E-2
1.495850125E2,0.000000000E0,-7.100000046E-3,-8.069999516E-2
1.496150141E2,-2.859999985E-2,-2.699999884E-2,-1.488000005E-1
1.496450172E2,-7.449999452E-2,-1.709999889E-2,-1.046999991E-1
1.496750188E2,-1.279999968E-2,-7.299999706E-3,-5.859999731E-2
1.497049891E2,1.759999990E-2,-5.629999936E-2,1.960000023E-2
1.497250109E2,3.669999912E-2,-4.639999941E-2,4.699999839E-2
1.497550125E2,2.349999920E-2,-3.680000082E-2,-3.150000051E-2
1.497850156E2,-5.370000005E-2,-3.669999912E-2,2.649999969E-2
1.498150172E2,-8.630000055E-2,-2.639999986E-2,7.029999793E-2
1.498449875E2,-8.129999787E-2,-3.579999879E-2,1.048000008E-1
1.498650109E2,-4.910000041E-2,-9.429999441E-2,8.150000125E-2
1.498950125E2,6.639999896E-2,-5.509999767E-2,6.689999998E-2
1.499250141E2,3.070000000E-2,-1.789999940E-2,1.422999948E-1
1.499550172E2,-2.840000018E-2,1.169999968E-2,1.118000001E-1
1.499850188E2,-8.410000056E-2,1.394999921E-1,7.739999890E-2
1.500149891E2,-7.719999552E-2,1.792999953E-1,7.019999623E-2
1.500350109E2,-4.609999806E-2,1.108999997E-1,6.740000099E-2
1.500650141E2,5.159999803E-2,8.150000125E-2,7.429999858E-2
1.500950156E2,1.234999970E-1,1.260000002E-2,2.029999904E-2
1.501250172E2,3.075000048E-1,3.150000051E-2,1.179999951E-2
1.501549875E2,1.842999905E-1,3.949999809E-2,-7.789999992E-2
1.501750109E2,4.129999876E-2,-3.940000013E-2,-8.980000019E-2
1.502050125E2,-1.270999908E-1,-5.939999968E-2,-7.999999821E-2
1.502350141E2,-2.393999994E-1,1.950000040E-2,-1.879999973E-2
1.502650172E2,-2.608000040E-1,5.879999697E-2,-4.989999905E-2
1.502950188E2,-1.666999906E-1,1.180999950E-1,-1.210999936E-1
1.503249891E2,-1.599999964E-1,9.869999439E-2,-3.700000001E-3
1.503450109E2,-1.062999964E-1,3.029999882E-2,7.669999450E-2
1.503750141E2,-1.033999994E-1,6.960000098E-2,3.199999779E-2
1.504050156E2,-9.829999506E-2,7.899999619E-2,6.939999759E-2
1.504350172E2,-1.905999929E-1,5.009999871E-2,7.239999622E-2
1.504649891E2,-1.838999987E-1,-4.729999974E-2,-1.523000002E-1
1.504850109E2,-1.386999935E-1,-7.599999662E-3,-2.231999934E-1
1.505150125E2,-8.309999853E-2,-7.499999832E-3,-2.400999963E-1
1.505450141E2,-1.114000008E-1,3.159999847E-2,-1.436000019E-1
1.505750172E2,-1.054999977E-1,3.179999813E-2,-1.950000040E-2
1.506050188E2,-1.065999940E-1,1.002999991E-1,-7.379999757E-2
1.506349906E2,-4.389999807E-2,9.070000052E-2,-4.250000045E-2
1.506550109E2,6.999999750E-3,-3.659999743E-2,-1.067999974E-1
1.506850141E2,9.659999609E-2,-3.659999743E-2,-4.470000044E-2
1.507150156E2,1.184999943E-1,1.294000000E-1,1.099999994E-2
1.507450172E2,1.499999966E-2,1.582999974E-1,-8.999999845E-4
1.507749891E2,-1.799999969E-3,-2.840000018E-2,3.899999894E-3
1.507950109E2,-2.499999851E-2,5.999999703E-4,-7.949999720E-2
1.508250125E2,-4.829999804E-2,1.277000010E-1,-8.329999447E-2
1.508550156E2,1.630000025E-2,1.950000040E-2,-9.470000118E-2
1.508850172E2,1.899999939E-2,2.869999968E-2,-8.789999783E-2
1.509149875E2,1.389999967E-2,7.739999890E-2,-5.269999802E-2
1.509350094E2,-2.899999917E-2,1.819999889E-2,-7.639999688E-2
1.509650125E2,-4.509999976E-2,-3.119999915E-2,-3.150000051E-2
1.509950141E2,-7.369999588E-2,7.660000026E-2,-2.759999968E-2
1.510250156E2,-6.049999967E-2,5.719999969E-2,-6.579999626E-2
1.510550172E2,4.639999941E-2,1.789999940E-2,-7.069999725E-2
1.510849891E2,8.949999511E-2,1.750000007E-2,1.209999993E-2
1.511050109E2,8.799999952E-2,-2.180000022E-2,3.999999724E-3
1.511350125E2,1.300999969E-1,6.589999795E-2,-2.399999881E-3
1.511650156E2,9.979999810E-2,1.149000004E-1,-8.200000040E-3
1.511950172E2,8.389999717E-2,5.559999868E-2,-7.100000046E-3
1.512249875E2,1.083999947E-1,2.589999884E-2,-1.240999997E-1
1.512450094E2,1.044999957E-1,6.099999882E-3,-9.259999543E-2
1.512750125E2,4.100000020E-3,2.549999952E-2,-8.479999751E-2
1.513050141E2,2.479999885E-2,-3.799999831E-3,-4.149999842E-2
1.513350156E2,-2.479999885E-2,2.539999969E-2,-3.869999945E-2
1.513650188E2,-3.799999831E-3,2.539999969E-2,4.809999838E-2
1.513949891E2,-7.710000128E-2,2.569999918E-2,3.099999856E-3
1.514150109E2,-7.429999858E-2,9.449999779E-2,3.359999880E-2
1.514450125E2,-8.320000023E-2,1.533000022E-1,4.889999703E-2
1.514750156E2,-1.137999967E-1,-5.199999735E-2,1.318999976E-1
1.515050172E2,-1.021999940E-1,2.649999969E-2,5.370000005E-2
1.515349891E2,-1.810999960E-1,1.152999997E-1,1.420000009E-2
1.515550094E2,-1.659999937E-1,1.759999990E-2,3.469999880E-2
1.515850125E2,-1.194999963E-1,8.299999870E-3,-6.599999964E-3
1.516150141E2,-5.489999801E-2,9.690000117E-2,1.549999975E-2
1.516450156E2,-3.219999745E-2,-1.069999952E-2,1.149000004E-1
1.516750188E2,2.400000021E-2,2.899999917E-2,1.219999976E-2
1.517049891E2,1.352999955E-1,7.829999924E-2,-2.239999920E-2
1.517250109E2,1.904999912E-1,1.466999948E-1,-3.209999949E-2
1.517550141E2,1.688999981E-1,-4.019999877E-2,4.199999943E-2
1.517850156E2,6.499999762E-2,-3.070000000E-2,-2.999999933E-2
1.518150172E2,-1.599999890E-2,8.659999818E-2,-1.419000030E-1
1.518449875E2,-2.209999971E-2,-4.059999809E-2,-1.090999991E-1
1.518650109E2,3.700000048E-2,-4.059999809E-2,-2.689999901E-2
1.518950125E2,3.319999948E-2,1.061000004E-1,-5.759999901E-2
1.519250141E2,-8.419999480E-2,9.619999677E-2,-4.149999842E-2
1.519550172E2,-1.020999998E-1,5.700000003E-2,-3.689999878E-2
1.519850188E2,-1.044999957E-1,-1.169999968E-2,-7.689999789E-2
1.520149891E2,-1.413999945E-1,-1.699999906E-3,-1.065999940E-1
1.520350109E2,-1.651999950E-1,9.659999609E-2,-4.869999737E-2
1.520650141E2,-1.832999885E-1,5.810000002E-2,-4.399999976E-2
1.520950156E2,-6.839999557E-2,-2.960000001E-2,-8.089999855E-2
1.521250172E2,-7.710000128E-2,2.919999883E-2,-1.209999993E-2
1.521549891E2,-1.291999966E-1,6.879999489E-2,2.359999903E-2
1.521750109E2,-1.430999935E-1,2.019999921E-2,-7.699999958E-3
1.522050125E2,-2.199999988E-3,3.019999899E-2,-2.300000051E-3
1.522350141E2,9.149999917E-2,7.899999619E-2,7.509999722E-2
1.522650156E2,7.189999521E-2,-9.200000204E-3,1.223999932E-1
1.522950188E2,1.189999953E-1,4.949999973E-2,4.649999738E-2
1.523249891E2,1.934999973E-1,9.829999506E-2,-1.539999992E-2
1.523450109E2,1.665000021E-1,3.889999911E-2,-6.699999794E-3
1.523750141E2,9.640000015E-2,7.739999890E-2,3.209999949E-2
1.524050156E2,1.129999943E-2,2.799999900E-2,-4.339999706E-2
1.524350172E2,6.019999832E-2,5.680000037E-2,-6.589999795E-2
1.524649891E2,-5.029999837E-2,1.740000024E-2,-7.329999655E-2
1.524850109E2,-1.458999962E-1,-3.139999881E-2,-1.002999991E-1
1.525150125E2,-1.673000008E-1,2.779999934E-2,-6.289999932E-2
1.525450141E2,-5.749999732E-2,6.709999591E-2,-3.989999741E-2
1.525750531E2,-1.656999886E-1,-7.999999798E-4,-4.729999974E-2
1.526050188E2,-8.509999514E-2,3.849999979E-2,-5.350000039E-2
1.526349891E2,-6.409999728E-2,1.071999967E-1,-3.199999919E-3
1.526550125E2,-1.006999984E-1,2.889999934E-2,2.599999867E-2
1.526850141E2,-5.680000037E-2,-9.899999946E-3,5.409999937E-2
1.527150156E2,3.260000050E-2,1.950000040E-2,1.359999925E-2
1.527450172E2,1.351999938E-1,9.759999812E-2,7.119999826E-2
1.527749875E2,7.039999962E-2,-6.999999750E-4,6.509999931E-2
1.527950109E2,9.609999508E-2,-1.079999935E-2,3.249999881E-2
1.528250125E2,4.519999772E-2,8.709999919E-2,1.699999906E-2
1.528550156E2,2.569999918E-2,8.599999361E-3,1.319999993E-2
1.528850172E2,1.048000008E-1,-3.039999865E-2,9.599999525E-3
1.529150188E2,6.879999489E-2,4.749999940E-2,-2.989999950E-2
1.529449891E2,-3.350000083E-2,8.639999479E-2,-5.709999800E-2
1.529650109E2,-9.269999713E-2,3.739999980E-2,-4.649999738E-2
1.529950141E2,-8.699999750E-2,-1.119999960E-2,-9.579999745E-2
1.530250156E2,-6.179999933E-2,2.829999849E-2,-1.083000004E-1
1.530550172E2,-4.749999940E-2,4.820000008E-2,-9.209999442E-2
1.530849891E2,-5.859999731E-2,8.899999782E-3,-7.649999857E-2
1.531050109E2,-2.819999866E-2,6.780000031E-2,-5.350000039E-2
1.531350125E2,-7.599999662E-3,9.719999880E-2,-2.169999853E-2
1.531650141E2,1.349000037E-1,1.850000024E-2,-6.849999726E-2
1.531950156E2,-6.340000033E-2,5.759999901E-2,-1.499999966E-2
1.532250188E2,-2.034000009E-1,1.879999973E-2,2.400000021E-2
1.532549891E2,-5.680000037E-2,7.819999754E-2,-2.559999935E-2
1.532750109E2,5.810000002E-2,1.368999928E-1,-2.459999919E-2
1.533050141E2,8.229999989E-2,8.749999851E-2,2.459999919E-2
1.533350156E2,-3.559999913E-2,-3.009999916E-2,-4.399999976E-3
1.533650453E2,-1.767999977E-1,-4.930000007E-2,-4.279999807E-2
1.533949891E2,-1.915999949E-1,9.869999439E-2,-1.039000005E-1
1.534150109E2,-2.217999995E-1,1.090999991E-1,-3.390000015E-2
1.534450125E2,-4.372999966E-1,7.050000131E-2,-5.739999935E-2
1.534750141E2,-4.257999957E-1,-2.529999986E-2,-1.260000020E-1
1.535050172E2,-1.498000026E-1,4.900000058E-3,-1.362999976E-1
1.535350188E2,1.481000036E-1,-5.359999835E-2,-1.301999986E-1
1.535649891E2,3.948999941E-1,2.410000004E-2,6.549999863E-2
1.535850109E2,4.101999998E-1,3.499999875E-3,7.339999825E-2
1.536150141E2,3.716000021E-1,5.059999973E-2,2.199999988E-2
1.536450156E2,3.303999901E-1,1.282999963E-1,4.669999704E-2
1.536750172E2,2.318999916E-1,1.661999971E-1,8.119999617E-2
1.537049891E2,1.847999990E-1,1.362999976E-1,4.690000042E-2
1.537250109E2,1.873999983E-1,1.063999981E-1,1.129999943E-2
1.537550125E2,2.317999899E-1,7.400000002E-3,-1.429999992E-2
