"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.321350031E2,-3.639186621E-1,-8.331822157E-1,9.739612579E0
1.321599984E2,-3.639186621E-1,-8.714894056E-1,9.730035782E0
1.321849969E2,-3.830722570E-1,-9.385270476E-1,9.739612579E0
1.322099922E2,-3.734954596E-1,-9.481038451E-1,9.768342972E0
1.322300141E2,-3.926490843E-1,-9.193734527E-1,9.768342972E0
1.322550125E2,-3.830722570E-1,-8.523358107E-1,9.710882187E0
1.322800078E2,-3.447650373E-1,-8.523358107E-1,9.739612579E0
1.323050047E2,-3.351882398E-1,-8.906430602E-1,9.720458984E0
1.323300000E2,-3.639186621E-1,-8.810662031E-1,9.739612579E0
1.323549969E2,-3.734954596E-1,-8.523358107E-1,9.739612579E0
1.323799938E2,-3.543418646E-1,-9.002198577E-1,9.739612579E0
1.324000156E2,-3.734954596E-1,-8.906430602E-1,9.739612579E0
1.324250125E2,-3.639186621E-1,-8.906430602E-1,9.758766174E0
1.324500078E2,-3.639186621E-1,-9.097966552E-1,9.720458984E0
1.324750062E2,-3.543418646E-1,-8.810662031E-1,9.768342972E0
1.325000016E2,-3.639186621E-1,-8.906430602E-1,9.739612579E0
1.325249984E2,-3.447650373E-1,-8.714894056E-1,9.720458984E0
1.325499938E2,-3.830722570E-1,-8.810662031E-1,9.730035782E0
1.325749906E2,-3.543418646E-1,-8.714894056E-1,9.739612579E0
1.325950141E2,-3.926490843E-1,-8.714894056E-1,9.758766174E0
1.326200094E2,-3.639186621E-1,-8.714894056E-1,9.739612579E0
1.326450062E2,-3.543418646E-1,-8.714894056E-1,9.739612579E0
1.326700031E2,-3.256114423E-1,-9.002198577E-1,9.739612579E0
1.326950000E2,-3.734954596E-1,-8.714894056E-1,9.739612579E0
1.327199938E2,-3.447650373E-1,-8.810662031E-1,9.758766174E0
1.327449922E2,-3.639186621E-1,-8.906430602E-1,9.739612579E0
1.327650141E2,-3.639186621E-1,-8.810662031E-1,9.749189377E0
1.327850406E2,-3.830722570E-1,-9.002198577E-1,9.739612579E0
1.328100016E2,-3.734954596E-1,-9.002198577E-1,9.739612579E0
1.328349984E2,-3.639186621E-1,-8.810662031E-1,9.739612579E0
1.328599938E2,-3.830722570E-1,-9.002198577E-1,9.730035782E0
1.328849922E2,-3.639186621E-1,-8.810662031E-1,9.797073364E0
1.329050141E2,-3.830722570E-1,-8.714894056E-1,9.739612579E0
1.329300094E2,-3.543418646E-1,-8.714894056E-1,9.720458984E0
1.329550062E2,-3.543418646E-1,-9.002198577E-1,9.730035782E0
1.329800031E2,-3.447650373E-1,-8.906430602E-1,9.749189377E0
1.330050000E2,-3.734954596E-1,-8.810662031E-1,9.749189377E0
1.330299953E2,-3.639186621E-1,-8.906430602E-1,9.749189377E0
1.330549922E2,-3.639186621E-1,-8.906430602E-1,9.739612579E0
1.330750156E2,-3.543418646E-1,-8.810662031E-1,9.749189377E0
1.331000109E2,-3.926490843E-1,-8.810662031E-1,9.758766174E0
1.331250078E2,-3.830722570E-1,-9.002198577E-1,9.730035782E0
1.331500047E2,-3.639186621E-1,-8.619126081E-1,9.739612579E0
1.331750000E2,-3.639186621E-1,-8.331822157E-1,9.749189377E0
1.331999969E2,-3.447650373E-1,-8.619126081E-1,9.739612579E0
1.332249938E2,-3.543418646E-1,-9.193734527E-1,9.730035782E0
1.332450156E2,-3.830722570E-1,-9.672574997E-1,9.730035782E0
1.332700109E2,-4.118026793E-1,-9.193734527E-1,9.720458984E0
1.332950078E2,-3.926490843E-1,-8.619126081E-1,9.739612579E0
1.333200047E2,-3.830722570E-1,-8.619126081E-1,9.739612579E0
1.333450016E2,-3.256114423E-1,-8.619126081E-1,9.739612579E0
1.333699969E2,-3.447650373E-1,-8.523358107E-1,9.720458984E0
1.333949938E2,-3.639186621E-1,-8.714894056E-1,9.710882187E0
1.334199906E2,-3.639186621E-1,-8.906430602E-1,9.749189377E0
1.334400125E2,-3.543418646E-1,-9.002198577E-1,9.758766174E0
1.334650094E2,-3.830722570E-1,-8.714894056E-1,9.739612579E0
1.334900063E2,-3.734954596E-1,-8.906430602E-1,9.739612579E0
1.335150031E2,-3.639186621E-1,-8.810662031E-1,9.739612579E0
1.335399984E2,-3.447650373E-1,-9.002198577E-1,9.739612579E0
1.335649984E2,-3.639186621E-1,-8.810662031E-1,9.730035782E0
1.335899922E2,-3.734954596E-1,-8.714894056E-1,9.720458984E0
1.336100141E2,-3.926490843E-1,-8.523358107E-1,9.739612579E0
1.336350328E2,-3.830722570E-1,-8.714894056E-1,9.739612579E0
1.336600062E2,-3.639186621E-1,-8.810662031E-1,9.739612579E0
1.336850047E2,-3.543418646E-1,-8.810662031E-1,9.739612579E0
1.337100000E2,-3.447650373E-1,-9.097966552E-1,9.720458984E0
1.337350000E2,-3.543418646E-1,-8.906430602E-1,9.749189377E0
1.337599922E2,-3.543418646E-1,-8.906430602E-1,9.758766174E0
1.337800156E2,-3.639186621E-1,-8.906430602E-1,9.758766174E0
1.338050125E2,-3.926490843E-1,-9.002198577E-1,9.739612579E0
1.338300078E2,-3.639186621E-1,-8.714894056E-1,9.749189377E0
1.338550047E2,-3.830722570E-1,-8.810662031E-1,9.730035782E0
1.338800016E2,-3.734954596E-1,-9.002198577E-1,9.739612579E0
1.339049984E2,-3.543418646E-1,-8.714894056E-1,9.730035782E0
1.339299938E2,-3.543418646E-1,-8.714894056E-1,9.749189377E0
1.339549906E2,-3.734954596E-1,-8.810662031E-1,9.739612579E0
1.339750125E2,-3.639186621E-1,-8.810662031E-1,9.739612579E0
1.340000094E2,-3.639186621E-1,-9.002198577E-1,9.758766174E0
1.340250063E2,-3.734954596E-1,-8.810662031E-1,9.749189377E0
1.340500016E2,-3.830722570E-1,-9.097966552E-1,9.739612579E0
1.340749984E2,-3.639186621E-1,-8.810662031E-1,9.749189377E0
1.340999953E2,-3.734954596E-1,-8.810662031E-1,9.758766174E0
1.341249922E2,-3.830722570E-1,-8.714894056E-1,9.730035782E0
1.341450141E2,-3.830722570E-1,-8.810662031E-1,9.739612579E0
1.341700094E2,-3.734954596E-1,-8.906430602E-1,9.758766174E0
1.341950078E2,-3.830722570E-1,-9.193734527E-1,9.749189377E0
1.342200031E2,-3.639186621E-1,-8.810662031E-1,9.739612579E0
1.342450000E2,-3.543418646E-1,-8.236053586E-1,9.768342972E0
1.342699953E2,-3.543418646E-1,-8.619126081E-1,9.720458984E0
1.342949922E2,-3.543418646E-1,-9.002198577E-1,9.739612579E0
1.343150156E2,-3.639186621E-1,-9.576807022E-1,9.739612579E0
1.343400109E2,-3.734954596E-1,-9.193734527E-1,9.758766174E0
1.343650078E2,-3.830722570E-1,-8.619126081E-1,9.730035782E0
1.343900047E2,-3.543418646E-1,-8.523358107E-1,9.730035782E0
1.344150266E2,-3.639186621E-1,-8.427590132E-1,9.739612579E0
1.344399969E2,-3.543418646E-1,-8.619126081E-1,9.730035782E0
1.344649938E2,-3.734954596E-1,-8.810662031E-1,9.749189377E0
1.344850156E2,-3.926490843E-1,-8.619126081E-1,9.777919769E0
1.345100125E2,-3.734954596E-1,-8.810662031E-1,9.768342972E0
1.345350141E2,-3.830722570E-1,-8.810662031E-1,9.739612579E0
1.345600063E2,-3.734954596E-1,-8.906430602E-1,9.749189377E0
1.345850031E2,-3.351882398E-1,-8.714894056E-1,9.739612579E0
1.346099984E2,-3.447650373E-1,-9.097966552E-1,9.730035782E0
1.346349953E2,-3.830722570E-1,-8.906430602E-1,9.710882187E0
1.346550312E2,-3.830722570E-1,-8.810662031E-1,9.758766174E0
1.346800141E2,-3.830722570E-1,-8.714894056E-1,9.758766174E0
1.347050109E2,-3.830722570E-1,-8.714894056E-1,9.768342972E0
1.347300062E2,-3.639186621E-1,-8.714894056E-1,9.730035782E0
1.347550031E2,-3.639186621E-1,-8.906430602E-1,9.720458984E0
1.347799984E2,-3.639186621E-1,-8.810662031E-1,9.730035782E0
1.348049969E2,-3.543418646E-1,-8.906430602E-1,9.758766174E0
1.348299922E2,-3.734954596E-1,-8.714894056E-1,9.739612579E0
1.348500141E2,-3.639186621E-1,-8.906430602E-1,9.768342972E0
1.348750109E2,-3.639186621E-1,-9.097966552E-1,9.768342972E0
1.349000078E2,-3.734954596E-1,-8.714894056E-1,9.749189377E0
1.349250047E2,-3.734954596E-1,-8.906430602E-1,9.758766174E0
1.349500000E2,-4.022258818E-1,-8.810662031E-1,9.730035782E0
1.349749969E2,-3.734954596E-1,-8.810662031E-1,9.701305389E0
1.349999938E2,-3.926490843E-1,-8.619126081E-1,9.739612579E0
1.350200156E2,-3.639186621E-1,-8.810662031E-1,9.739612579E0
1.350450125E2,-3.639186621E-1,-8.810662031E-1,9.749189377E0
1.350700078E2,-3.447650373E-1,-8.810662031E-1,9.730035782E0
1.350950047E2,-3.543418646E-1,-8.906430602E-1,9.749189377E0
1.351200016E2,-3.926490843E-1,-9.002198577E-1,9.739612579E0
1.351449984E2,-3.734954596E-1,-8.810662031E-1,9.749189377E0
1.351699938E2,-3.543418646E-1,-8.906430602E-1,9.730035782E0
1.351949922E2,-3.639186621E-1,-8.906430602E-1,9.768342972E0
1.352150141E2,-3.639186621E-1,-8.906430602E-1,9.777919769E0
1.352350172E2,-3.639186621E-1,-8.810662031E-1,9.758766174E0
1.352600000E2,-3.447650373E-1,-8.331822157E-1,9.768342972E0
1.352849969E2,-3.543418646E-1,-8.523358107E-1,9.758766174E0
1.353099938E2,-3.543418646E-1,-9.193734527E-1,9.749189377E0
1.353300156E2,-3.639186621E-1,-9.481038451E-1,9.749189377E0
1.353550125E2,-3.734954596E-1,-9.193734527E-1,9.749189377E0
1.353800078E2,-3.734954596E-1,-8.523358107E-1,9.749189377E0
1.354050047E2,-3.543418646E-1,-8.619126081E-1,9.739612579E0
1.354300016E2,-3.639186621E-1,-8.523358107E-1,9.710882187E0
1.354549984E2,-3.160346150E-1,-8.714894056E-1,9.730035782E0
1.354799938E2,-3.639186621E-1,-8.714894056E-1,9.758766174E0
1.355049906E2,-3.734954596E-1,-8.714894056E-1,9.768342972E0
1.355250141E2,-3.639186621E-1,-9.097966552E-1,9.758766174E0
1.355500094E2,-3.639186621E-1,-8.810662031E-1,9.739612579E0
1.355750062E2,-3.351882398E-1,-9.002198577E-1,9.739612579E0
1.356000031E2,-3.543418646E-1,-9.002198577E-1,9.749189377E0
1.356249984E2,-3.639186621E-1,-8.714894056E-1,9.777919769E0
1.356499953E2,-3.830722570E-1,-8.427590132E-1,9.730035782E0
1.356749922E2,-3.639186621E-1,-8.523358107E-1,9.749189377E0
1.356950141E2,-4.022258818E-1,-8.810662031E-1,9.758766174E0
1.357200109E2,-4.022258818E-1,-9.002198577E-1,9.787496567E0
1.357450078E2,-3.734954596E-1,-8.810662031E-1,9.749189377E0
1.357700031E2,-3.543418646E-1,-8.906430602E-1,9.730035782E0
1.357950000E2,-3.160346150E-1,-8.906430602E-1,9.730035782E0
1.358199969E2,-3.447650373E-1,-9.002198577E-1,9.739612579E0
1.358449938E2,-3.830722570E-1,-8.810662031E-1,9.797073364E0
1.358650156E2,-4.022258818E-1,-8.714894056E-1,9.758766174E0
1.358900125E2,-3.830722570E-1,-8.619126081E-1,9.739612579E0
1.359150062E2,-3.830722570E-1,-8.810662031E-1,9.758766174E0
1.359350109E2,-3.543418646E-1,-8.810662031E-1,9.758766174E0
1.359599953E2,-3.543418646E-1,-8.810662031E-1,9.749189377E0
1.359849922E2,-3.830722570E-1,-8.714894056E-1,9.758766174E0
1.360050156E2,-3.639186621E-1,-8.810662031E-1,9.749189377E0
1.360300109E2,-3.734954596E-1,-8.714894056E-1,9.739612579E0
1.360550078E2,-3.447650373E-1,-8.810662031E-1,9.758766174E0
1.360800031E2,-3.734954596E-1,-8.810662031E-1,9.758766174E0
1.361050000E2,-3.639186621E-1,-8.714894056E-1,9.749189377E0
1.361299969E2,-3.543418646E-1,-8.906430602E-1,9.730035782E0
1.361549938E2,-3.639186621E-1,-9.097966552E-1,9.749189377E0
1.361750156E2,-3.830722570E-1,-9.097966552E-1,9.730035782E0
1.362000125E2,-3.830722570E-1,-8.523358107E-1,9.749189377E0
1.362250094E2,-3.734954596E-1,-8.140285611E-1,9.787496567E0
1.362500047E2,-3.351882398E-1,-8.427590132E-1,9.777919769E0
1.362750016E2,-3.351882398E-1,-9.385270476E-1,9.720458984E0
1.362999969E2,-3.543418646E-1,-9.481038451E-1,9.758766174E0
1.363249938E2,-3.639186621E-1,-9.097966552E-1,9.787496567E0
1.363499906E2,-3.639186621E-1,-8.810662031E-1,9.777919769E0
1.363700125E2,-3.639186621E-1,-8.906430602E-1,9.758766174E0
1.363950094E2,-3.447650373E-1,-8.331822157E-1,9.730035782E0
1.364200062E2,-3.639186621E-1,-8.236053586E-1,9.691728592E0
1.364450031E2,-4.022258818E-1,-8.523358107E-1,9.768342972E0
1.364699984E2,-3.830722570E-1,-9.002198577E-1,9.777919769E0
1.364949953E2,-3.543418646E-1,-8.906430602E-1,9.758766174E0
1.365199922E2,-3.734954596E-1,-8.906430602E-1,9.777919769E0
1.365400141E2,-3.160346150E-1,-9.097966552E-1,9.787496567E0
1.365650109E2,-3.351882398E-1,-8.906430602E-1,9.730035782E0
1.365900063E2,-3.543418646E-1,-8.810662031E-1,9.739612579E0
1.366150047E2,-3.734954596E-1,-8.714894056E-1,9.739612579E0
1.366350078E2,-3.830722570E-1,-8.619126081E-1,9.758766174E0
1.366599906E2,-3.926490843E-1,-8.619126081E-1,9.758766174E0
1.366800125E2,-3.734954596E-1,-8.810662031E-1,9.739612579E0
1.367050094E2,-3.351882398E-1,-8.714894056E-1,9.758766174E0
1.367300062E2,-3.447650373E-1,-8.810662031E-1,9.710882187E0
1.367550031E2,-3.543418646E-1,-8.906430602E-1,9.758766174E0
1.367799984E2,-3.543418646E-1,-8.810662031E-1,9.758766174E0
1.368049953E2,-3.639186621E-1,-9.002198577E-1,9.749189377E0
1.368299922E2,-3.639186621E-1,-8.714894056E-1,9.749189377E0
1.368500141E2,-3.543418646E-1,-8.714894056E-1,9.749189377E0
1.368750109E2,-3.639186621E-1,-8.714894056E-1,9.758766174E0
1.369000078E2,-3.639186621E-1,-8.906430602E-1,9.749189377E0
1.369250031E2,-3.734954596E-1,-8.714894056E-1,9.730035782E0
1.369500000E2,-3.447650373E-1,-9.002198577E-1,9.749189377E0
1.369749969E2,-3.543418646E-1,-8.714894056E-1,9.768342972E0
1.369999922E2,-3.734954596E-1,-8.714894056E-1,9.777919769E0
1.370200156E2,-3.734954596E-1,-8.714894056E-1,9.768342972E0
1.370450125E2,-3.639186621E-1,-9.002198577E-1,9.749189377E0
1.370700078E2,-3.256114423E-1,-8.810662031E-1,9.768342972E0
1.370950047E2,-3.351882398E-1,-7.948749661E-1,9.768342972E0
1.371200000E2,-3.734954596E-1,-8.714894056E-1,9.739612579E0
1.371449969E2,-3.734954596E-1,-9.097966552E-1,9.768342972E0
1.371699938E2,-3.734954596E-1,-9.385270476E-1,9.797073364E0
1.371949906E2,-3.639186621E-1,-8.906430602E-1,9.739612579E0
1.372150125E2,-3.734954596E-1,-8.331822157E-1,9.739612579E0
1.372400094E2,-3.447650373E-1,-8.236053586E-1,9.739612579E0
1.372650062E2,-3.351882398E-1,-8.714894056E-1,9.730035782E0
1.372900016E2,-3.639186621E-1,-8.523358107E-1,9.749189377E0
1.373149984E2,-3.543418646E-1,-8.523358107E-1,9.768342972E0
1.373399953E2,-3.639186621E-1,-8.619126081E-1,9.787496567E0
1.373649922E2,-3.543418646E-1,-8.714894056E-1,9.749189377E0
1.373850141E2,-3.639186621E-1,-8.619126081E-1,9.768342972E0
1.374100094E2,-3.256114423E-1,-8.906430602E-1,9.749189377E0
1.374350125E2,-3.447650373E-1,-8.906430602E-1,9.710882187E0
1.374600031E2,-3.639186621E-1,-9.002198577E-1,9.730035782E0
1.374850000E2,-3.830722570E-1,-8.810662031E-1,9.739612579E0
1.375099953E2,-3.639186621E-1,-8.906430602E-1,9.768342972E0
1.375349922E2,-3.639186621E-1,-8.810662031E-1,9.797073364E0
1.375550156E2,-3.639186621E-1,-8.619126081E-1,9.758766174E0
1.375800109E2,-3.543418646E-1,-8.810662031E-1,9.739612579E0
1.376050078E2,-3.351882398E-1,-8.906430602E-1,9.749189377E0
1.376300047E2,-3.447650373E-1,-8.810662031E-1,9.758766174E0
1.376550000E2,-3.447650373E-1,-8.810662031E-1,9.749189377E0
1.376799969E2,-3.639186621E-1,-9.002198577E-1,9.758766174E0
1.377049938E2,-3.543418646E-1,-9.002198577E-1,9.758766174E0
1.377299906E2,-3.830722570E-1,-8.810662031E-1,9.749189377E0
1.377500125E2,-3.926490843E-1,-8.906430602E-1,9.730035782E0
1.377750094E2,-3.639186621E-1,-8.906430602E-1,9.720458984E0
1.378000047E2,-3.734954596E-1,-8.714894056E-1,9.749189377E0
1.378250016E2,-3.447650373E-1,-9.002198577E-1,9.739612579E0
1.378499984E2,-3.639186621E-1,-8.906430602E-1,9.787496567E0
1.378749953E2,-3.639186621E-1,-8.810662031E-1,9.787496567E0
1.378950000E2,-3.256114423E-1,-8.236053586E-1,9.749189377E0
1.379150078E2,-3.351882398E-1,-8.140285611E-1,9.758766174E0
1.379400047E2,-3.734954596E-1,-9.193734527E-1,9.739612579E0
1.379650422E2,-3.639186621E-1,-9.576807022E-1,9.768342972E0
1.379899969E2,-3.926490843E-1,-9.193734527E-1,9.758766174E0
1.380150281E2,-4.022258818E-1,-8.810662031E-1,9.730035782E0
1.380399906E2,-3.734954596E-1,-8.619126081E-1,9.730035782E0
1.380600125E2,-3.256114423E-1,-8.714894056E-1,9.739612579E0
1.380850094E2,-3.351882398E-1,-8.810662031E-1,9.730035782E0
1.381100047E2,-3.447650373E-1,-8.619126081E-1,9.758766174E0
1.381350016E2,-3.734954596E-1,-9.002198577E-1,9.749189377E0
1.381599984E2,-3.639186621E-1,-8.810662031E-1,9.758766174E0
1.381849953E2,-3.734954596E-1,-9.002198577E-1,9.758766174E0
1.382099922E2,-3.639186621E-1,-8.906430602E-1,9.730035782E0
1.382300141E2,-3.734954596E-1,-9.002198577E-1,9.739612579E0
1.382550125E2,-3.447650373E-1,-9.193734527E-1,9.739612579E0
1.382800062E2,-3.447650373E-1,-8.906430602E-1,9.739612579E0
1.383050031E2,-3.734954596E-1,-8.619126081E-1,9.758766174E0
1.383299984E2,-3.830722570E-1,-9.002198577E-1,9.749189377E0
1.383549969E2,-3.543418646E-1,-8.619126081E-1,9.739612579E0
1.383749969E2,-3.543418646E-1,-8.714894056E-1,9.758766174E0
1.383950094E2,-3.351882398E-1,-8.619126081E-1,9.720458984E0
1.384200047E2,-3.639186621E-1,-9.002198577E-1,9.739612579E0
1.384450031E2,-3.351882398E-1,-9.097966552E-1,9.749189377E0
1.384699984E2,-3.543418646E-1,-9.002198577E-1,9.777919769E0
1.384949953E2,-3.639186621E-1,-8.714894056E-1,9.749189377E0
1.385199922E2,-3.639186621E-1,-8.810662031E-1,9.768342972E0
1.385400141E2,-3.639186621E-1,-8.810662031E-1,9.739612579E0
1.385650109E2,-3.447650373E-1,-8.810662031E-1,9.730035782E0
1.385900063E2,-3.543418646E-1,-8.810662031E-1,9.730035782E0
1.386150156E2,-3.734954596E-1,-8.906430602E-1,9.749189377E0
1.386399984E2,-3.639186621E-1,-8.810662031E-1,9.739612579E0
1.386649969E2,-3.543418646E-1,-9.002198577E-1,9.768342972E0
1.386899922E2,-3.830722570E-1,-8.906430602E-1,9.768342972E0
1.387100141E2,-3.447650373E-1,-8.619126081E-1,9.768342972E0
1.387350109E2,-3.734954596E-1,-8.331822157E-1,9.749189377E0
1.387600078E2,-3.639186621E-1,-8.331822157E-1,9.730035782E0
1.387850047E2,-3.543418646E-1,-9.097966552E-1,9.730035782E0
1.388100000E2,-3.543418646E-1,-9.193734527E-1,9.758766174E0
1.388349969E2,-3.543418646E-1,-9.002198577E-1,9.787496567E0
1.388599938E2,-3.734954596E-1,-8.619126081E-1,9.749189377E0
1.388800156E2,-3.543418646E-1,-8.427590132E-1,9.730035782E0
1.389050125E2,-3.639186621E-1,-8.714894056E-1,9.730035782E0
1.389300094E2,-3.447650373E-1,-8.714894056E-1,9.758766174E0
1.389550062E2,-3.639186621E-1,-8.523358107E-1,9.758766174E0
1.389800016E2,-3.639186621E-1,-9.097966552E-1,9.710882187E0
1.390049984E2,-3.447650373E-1,-9.002198577E-1,9.730035782E0
1.390299938E2,-3.734954596E-1,-9.097966552E-1,9.739612579E0
1.390549922E2,-3.543418646E-1,-9.097966552E-1,9.730035782E0
1.390750141E2,-3.447650373E-1,-9.097966552E-1,9.730035782E0
1.391000094E2,-3.256114423E-1,-8.906430602E-1,9.739612579E0
1.391250078E2,-3.639186621E-1,-8.810662031E-1,9.739612579E0
1.391500031E2,-3.734954596E-1,-8.810662031E-1,9.749189377E0
1.391750000E2,-3.447650373E-1,-8.619126081E-1,9.739612579E0
1.391999953E2,-3.639186621E-1,-8.619126081E-1,9.749189377E0
1.392249922E2,-3.734954596E-1,-8.906430602E-1,9.749189377E0
1.392450156E2,-3.543418646E-1,-8.714894056E-1,9.749189377E0
1.392700109E2,-3.447650373E-1,-8.810662031E-1,9.749189377E0
1.392950078E2,-3.351882398E-1,-9.002198577E-1,9.730035782E0
1.393200031E2,-3.543418646E-1,-9.002198577E-1,9.730035782E0
1.393450000E2,-3.639186621E-1,-8.906430602E-1,9.768342972E0
1.393699969E2,-3.639186621E-1,-8.714894056E-1,9.768342972E0
1.393949938E2,-3.734954596E-1,-8.714894056E-1,9.749189377E0
1.394150156E2,-3.543418646E-1,-8.714894056E-1,9.749189377E0
1.394350281E2,-3.639186621E-1,-8.714894056E-1,9.758766174E0
1.394600031E2,-3.639186621E-1,-8.619126081E-1,9.758766174E0
1.394850000E2,-3.543418646E-1,-8.810662031E-1,9.749189377E0
1.395099953E2,-3.639186621E-1,-9.002198577E-1,9.749189377E0
1.395349922E2,-3.351882398E-1,-8.906430602E-1,9.758766174E0
1.395550141E2,-3.830722570E-1,-8.906430602E-1,9.768342972E0
1.395750172E2,-3.447650373E-1,-8.906430602E-1,9.749189377E0
1.396000016E2,-3.447650373E-1,-8.427590132E-1,9.749189377E0
1.396249984E2,-3.351882398E-1,-8.331822157E-1,9.787496567E0
1.396499953E2,-3.639186621E-1,-8.714894056E-1,9.739612579E0
1.396749922E2,-3.639186621E-1,-9.097966552E-1,9.768342972E0
1.396950156E2,-3.734954596E-1,-9.193734527E-1,9.758766174E0
1.397200094E2,-3.926490843E-1,-8.906430602E-1,9.758766174E0
1.397450063E2,-3.543418646E-1,-8.714894056E-1,9.768342972E0
1.397700031E2,-3.447650373E-1,-8.331822157E-1,9.730035782E0
1.397950000E2,-3.351882398E-1,-8.619126081E-1,9.739612579E0
1.398199953E2,-3.639186621E-1,-8.523358107E-1,9.749189377E0
1.398449922E2,-3.351882398E-1,-8.523358107E-1,9.758766174E0
1.398650156E2,-3.639186621E-1,-8.714894056E-1,9.758766174E0
1.398900109E2,-3.830722570E-1,-8.906430602E-1,9.768342972E0
1.399150078E2,-3.447650373E-1,-8.906430602E-1,9.768342972E0
1.399400047E2,-3.543418646E-1,-8.906430602E-1,9.758766174E0
1.399650125E2,-3.447650373E-1,-9.002198577E-1,9.758766174E0
1.399899969E2,-3.639186621E-1,-8.810662031E-1,9.749189377E0
1.400149969E2,-3.639186621E-1,-8.810662031E-1,9.758766174E0
1.400350156E2,-3.734954596E-1,-8.810662031E-1,9.758766174E0
1.400600125E2,-3.926490843E-1,-8.523358107E-1,9.768342972E0
1.400850094E2,-3.734954596E-1,-8.619126081E-1,9.758766174E0
1.401100047E2,-3.447650373E-1,-8.714894056E-1,9.739612579E0
1.401350047E2,-3.543418646E-1,-8.906430602E-1,9.749189377E0
1.401599969E2,-3.447650373E-1,-8.714894056E-1,9.739612579E0
1.401849938E2,-3.734954596E-1,-8.810662031E-1,9.730035782E0
1.402099906E2,-3.734954596E-1,-8.714894056E-1,9.739612579E0
1.402300125E2,-3.830722570E-1,-8.714894056E-1,9.777919769E0
1.402550109E2,-3.639186621E-1,-8.714894056E-1,9.720458984E0
1.402800062E2,-3.639186621E-1,-8.619126081E-1,9.749189377E0
1.403050031E2,-3.639186621E-1,-8.714894056E-1,9.749189377E0
1.403299984E2,-3.543418646E-1,-8.619126081E-1,9.749189377E0
1.403549953E2,-3.543418646E-1,-8.810662031E-1,9.777919769E0
1.403799922E2,-3.543418646E-1,-8.810662031E-1,9.768342972E0
1.404000141E2,-3.543418646E-1,-8.906430602E-1,9.758766174E0
1.404250109E2,-3.639186621E-1,-8.714894056E-1,9.749189377E0
1.404500078E2,-3.447650373E-1,-8.714894056E-1,9.739612579E0
1.404750047E2,-3.830722570E-1,-8.714894056E-1,9.758766174E0
1.405000000E2,-3.639186621E-1,-8.810662031E-1,9.749189377E0
1.405249969E2,-3.734954596E-1,-8.619126081E-1,9.758766174E0
1.405499922E2,-3.734954596E-1,-8.523358107E-1,9.749189377E0
1.405700156E2,-3.639186621E-1,-9.002198577E-1,9.749189377E0
1.405950125E2,-3.639186621E-1,-9.002198577E-1,9.758766174E0
1.406200078E2,-3.351882398E-1,-8.044517636E-1,9.768342972E0
1.406450047E2,-3.543418646E-1,-7.852981687E-1,9.777919769E0
1.406700016E2,-3.639186621E-1,-8.810662031E-1,9.749189377E0
1.406949984E2,-3.543418646E-1,-9.768342972E-1,9.749189377E0
1.407199938E2,-3.830722570E-1,-9.385270476E-1,9.777919769E0
1.407449906E2,-3.830722570E-1,-8.714894056E-1,9.749189377E0
1.407650125E2,-3.447650373E-1,-8.523358107E-1,9.739612579E0
1.407900094E2,-3.351882398E-1,-8.523358107E-1,9.710882187E0
1.408150062E2,-3.447650373E-1,-8.619126081E-1,9.739612579E0
1.408400031E2,-3.734954596E-1,-8.714894056E-1,9.768342972E0
1.408650000E2,-3.639186621E-1,-8.810662031E-1,9.777919769E0
1.408899953E2,-3.447650373E-1,-8.906430602E-1,9.787496567E0
1.409149922E2,-3.543418646E-1,-8.810662031E-1,9.797073364E0
1.409350141E2,-3.351882398E-1,-9.002198577E-1,9.758766174E0
1.409600109E2,-3.256114423E-1,-9.385270476E-1,9.749189377E0
1.409850078E2,-3.734954596E-1,-8.810662031E-1,9.758766174E0
1.410100031E2,-3.830722570E-1,-8.714894056E-1,9.749189377E0
1.410350297E2,-3.543418646E-1,-8.619126081E-1,9.777919769E0
1.410599953E2,-3.830722570E-1,-8.714894056E-1,9.768342972E0
1.410849938E2,-3.830722570E-1,-8.714894056E-1,9.777919769E0
1.411050156E2,-3.639186621E-1,-8.906430602E-1,9.777919769E0
1.411300109E2,-3.543418646E-1,-8.714894056E-1,9.749189377E0
1.411550078E2,-3.256114423E-1,-9.002198577E-1,9.768342972E0
1.411800047E2,-3.447650373E-1,-8.906430602E-1,9.768342972E0
1.412050016E2,-3.639186621E-1,-8.810662031E-1,9.739612579E0
1.412299969E2,-3.639186621E-1,-8.619126081E-1,9.768342972E0
1.412549938E2,-3.543418646E-1,-8.714894056E-1,9.768342972E0
1.412799906E2,-3.639186621E-1,-8.906430602E-1,9.758766174E0
1.413000125E2,-3.447650373E-1,-9.097966552E-1,9.749189377E0
1.413250094E2,-3.639186621E-1,-8.714894056E-1,9.758766174E0
1.413500062E2,-3.734954596E-1,-8.810662031E-1,9.758766174E0
1.413750031E2,-3.160346150E-1,-9.002198577E-1,9.768342972E0
1.413999984E2,-3.447650373E-1,-8.714894056E-1,9.768342972E0
1.414249953E2,-3.351882398E-1,-8.714894056E-1,9.768342972E0
1.414499906E2,-3.830722570E-1,-9.002198577E-1,9.758766174E0
1.414700141E2,-3.543418646E-1,-8.619126081E-1,9.749189377E0
