"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.286001094E1,-3.460000083E-2,5.319999903E-2,-6.999999750E-4
3.289001250E1,-1.389999967E-2,1.249999925E-2,-4.010000080E-2
3.292001406E1,-3.700000001E-3,-2.510000020E-2,-1.049999986E-2
3.294998594E1,1.509999949E-2,-2.309999987E-2,-2.009999938E-2
3.297000781E1,4.339999706E-2,-1.310000010E-2,-2.019999921E-2
3.300000938E1,3.119999915E-2,1.499999966E-2,-2.029999904E-2
3.303001094E1,1.019999944E-2,4.100000020E-3,-3.029999882E-2
3.306001406E1,-2.999999851E-4,3.189999983E-2,-2.060000040E-2
3.309001562E1,-4.849999771E-2,1.189999934E-2,-9.999999311E-4
3.311998594E1,7.999999798E-4,1.090000011E-2,-1.099999994E-3
3.314000938E1,4.769999906E-2,-8.100000210E-3,-4.030000046E-2
3.317001094E1,2.740000002E-2,-5.480000004E-2,-4.019999877E-2
3.320001250E1,7.499999832E-3,-2.159999870E-2,-5.999999703E-4
3.323001406E1,2.679999918E-2,4.619999975E-2,-1.049999986E-2
3.325998594E1,-2.699999837E-3,3.199999779E-2,8.599999361E-3
3.328000781E1,5.899999756E-3,1.850000024E-2,1.699999906E-3
3.331000938E1,-4.100000020E-3,-3.849999979E-2,1.899999916E-3
3.334001250E1,-3.150000051E-2,-1.649999991E-2,2.199999988E-3
3.337001406E1,8.100000210E-3,2.300000051E-3,2.099999925E-3
3.340001562E1,2.659999952E-2,1.179999951E-2,2.169999853E-2
3.342998594E1,2.620000020E-2,1.209999993E-2,2.099999925E-3
3.345000938E1,-3.399999812E-3,9.999999311E-4,1.899999916E-3
3.348001094E1,5.399999674E-3,1.049999986E-2,3.130000085E-2
3.351001250E1,-2.339999937E-2,-8.200000040E-3,1.179999951E-2
3.354001406E1,-3.499999875E-3,-8.399999700E-3,3.139999881E-2
3.356998594E1,-2.899999963E-3,1.099999994E-2,1.999999862E-3
3.359000781E1,1.669999957E-2,-9.099999443E-3,2.149999887E-2
3.362000938E1,6.699999794E-3,-7.999999449E-3,-7.699999958E-3
3.365001250E1,-2.290000021E-2,1.229999959E-2,2.169999853E-2
3.368001406E1,5.899999756E-3,2.699999837E-3,-7.599999662E-3
3.370998438E1,-1.310000010E-2,2.219999954E-2,3.150000051E-2
3.373000625E1,-2.279999852E-2,-7.799999788E-3,1.999999862E-3
3.376000938E1,-2.899999963E-3,1.099999994E-3,3.139999881E-2
3.379001094E1,-1.169999968E-2,-7.400000002E-3,7.599999662E-3
3.382001250E1,7.999999449E-3,-6.799999624E-3,-1.999999862E-3
3.385001563E1,1.699999906E-2,-5.599999800E-3,2.740000002E-2
3.387998594E1,-1.329999976E-2,-6.000000052E-3,-1.999999862E-3
3.390000781E1,-3.399999812E-3,-1.509999949E-2,7.799999788E-3
3.393001094E1,-1.219999976E-2,-2.510000020E-2,7.799999788E-3
3.396001250E1,-1.699999906E-3,-5.799999926E-3,-1.179999951E-2
3.399001406E1,8.100000210E-3,-1.620000042E-2,1.750000007E-2
3.401998438E1,8.599999361E-3,2.199999988E-3,-1.189999934E-2
3.404000625E1,-9.999999311E-4,-1.649999991E-2,-2.159999870E-2
3.407000938E1,3.639999777E-2,2.329999954E-2,-1.999999862E-3
3.410001094E1,6.799999624E-3,3.799999831E-3,7.699999958E-3
3.413001250E1,1.630000025E-2,-1.599999890E-2,-1.999999862E-3
3.416001406E1,-1.279999968E-2,2.269999869E-2,1.750000007E-2
3.418998594E1,-1.310000010E-2,2.129999921E-2,-1.200000010E-2
3.421000781E1,-1.249999925E-2,-2.689999901E-2,1.740000024E-2
3.424000938E1,-1.189999934E-2,-2.389999852E-2,1.769999973E-2
3.427001250E1,7.299999706E-3,6.229999661E-2,2.730000019E-2
3.430001406E1,6.899999920E-3,5.999999703E-4,-5.499999970E-3
3.432998438E1,-3.099999856E-3,-3.639999777E-2,-5.299999844E-3
3.435000625E1,-2.899999963E-3,-3.469999880E-2,2.419999987E-2
3.438000938E1,-2.229999937E-2,-3.700000001E-3,-4.999999888E-3
3.441001094E1,7.599999662E-3,2.489999868E-2,2.429999970E-2
3.444001250E1,2.599999867E-2,2.180000022E-2,3.379999846E-2
3.447001562E1,2.449999936E-2,1.189999934E-2,-5.399999674E-3
3.449998594E1,-5.699999630E-3,1.699999906E-3,2.379999869E-2
3.452000781E1,-4.299999774E-2,1.599999960E-3,1.409999933E-2
3.455000938E1,-3.199999919E-3,1.109999977E-2,2.389999852E-2
3.458001250E1,-3.399999812E-3,6.999999750E-4,-5.499999970E-3
3.461001406E1,2.520000003E-2,-2.779999934E-2,2.389999852E-2
3.463998438E1,-4.199999850E-3,-6.300000008E-3,1.420000009E-2
3.466000781E1,-3.999999724E-3,3.199999919E-3,-5.299999844E-3
3.469000938E1,-3.399999812E-3,-6.699999794E-3,4.399999976E-3
3.472001094E1,-2.229999937E-2,1.249999925E-2,1.420000009E-2
3.475001250E1,7.100000046E-3,1.239999942E-2,4.399999976E-3
3.478001563E1,6.300000008E-3,1.399999950E-3,1.999999949E-4
3.480998594E1,6.899999920E-3,1.199999941E-3,1.999999949E-4
3.483000781E1,-1.209999993E-2,1.799999969E-3,1.009999961E-2
3.486001094E1,-3.399999812E-3,-1.719999872E-2,2.969999984E-2
3.489001250E1,6.399999838E-3,2.129999921E-2,3.949999809E-2
3.492001406E1,-2.600000007E-3,1.399999950E-3,1.009999961E-2
3.494998438E1,-1.189999934E-2,1.599999960E-3,1.009999961E-2
3.497000781E1,1.789999940E-2,1.179999951E-2,-9.399999864E-3
3.500000938E1,-2.070000023E-2,-1.659999974E-2,3.969999775E-2
3.503001094E1,9.099999443E-3,1.279999968E-2,4.949999973E-2
3.506001250E1,8.200000040E-3,2.159999870E-2,2.979999967E-2
3.509001562E1,8.299999870E-3,1.209999993E-2,1.019999944E-2
3.511998594E1,-1.399999950E-3,-6.499999668E-3,1.030000020E-2
3.514000781E1,2.669999935E-2,1.249999925E-2,-9.300000034E-3
3.517001094E1,7.199999876E-3,1.239999942E-2,-9.300000034E-3
3.520001250E1,-1.090000011E-2,-3.449999914E-2,2.999999933E-2
3.523001406E1,-1.099999994E-3,2.479999885E-2,5.949999765E-2
3.525998438E1,8.299999870E-3,4.949999973E-2,9.999999776E-3
3.528000781E1,-6.999999750E-4,1.219999976E-2,9.999999311E-4
3.531000938E1,-5.999999703E-4,-2.569999918E-2,1.099999994E-3
3.534001250E1,7.899999619E-3,-3.319999948E-2,-8.399999700E-3
3.537001250E1,8.399999700E-3,-2.600000007E-3,-1.809999906E-2
3.540001562E1,8.599999361E-3,2.499999851E-2,1.300000004E-3
3.542998594E1,2.699999884E-2,4.799999762E-3,-8.499999531E-3
3.545000781E1,3.559999913E-2,1.439999975E-2,-2.819999866E-2
3.548001094E1,5.299999844E-3,1.370000001E-2,-1.850000024E-2
3.551001250E1,-1.319999993E-2,3.799999831E-3,-8.599999361E-3
3.554001406E1,1.519999932E-2,3.199999779E-2,8.999999845E-4
3.556998594E1,-4.100000020E-3,2.600000007E-3,-1.860000007E-2
3.559000781E1,1.519999932E-2,-7.199999876E-3,-1.860000007E-2
3.562000938E1,2.359999903E-2,-2.459999919E-2,1.099999994E-3
3.565001094E1,4.299999680E-3,-4.699999932E-3,1.099999994E-3
3.568001406E1,-4.499999806E-3,1.349999942E-2,2.070000023E-2
3.571001563E1,1.469999924E-2,1.249999925E-2,1.069999952E-2
3.573998594E1,-1.459999941E-2,2.799999900E-3,9.999999311E-4
3.576000938E1,4.699999932E-3,2.600000007E-3,2.049999870E-2
3.579001094E1,4.900000058E-3,1.239999942E-2,9.899999946E-3
3.582001250E1,4.999999888E-3,-7.999999449E-3,-9.699999355E-3
3.585001406E1,4.799999762E-3,-1.740000024E-2,0.000000000E0
3.587998594E1,-4.900000058E-3,-6.999999750E-3,9.999999747E-5
3.590000781E1,-4.699999932E-3,2.699999837E-3,-1.939999871E-2
3.593000781E1,6.499999668E-3,1.229999959E-2,-9.599999525E-3
3.596001094E1,-2.099999925E-3,-2.529999986E-2,2.999999851E-4
3.599001250E1,-2.899999963E-3,-1.569999941E-2,1.999999949E-4
3.602001562E1,-3.499999875E-3,2.699999837E-3,9.999999747E-5
3.604998594E1,-2.899999963E-3,-7.100000046E-3,-2.919999883E-2
3.607000938E1,-2.229999937E-2,3.000000026E-3,9.999999776E-3
3.610001094E1,-2.899999963E-3,-5.699999630E-3,1.999999949E-4
3.613001250E1,-2.279999852E-2,1.279999968E-2,-9.599999525E-3
3.616001406E1,-2.899999963E-3,1.299999934E-2,9.999999776E-3
3.618998594E1,7.400000002E-3,2.099999925E-3,9.999999747E-5
3.621000781E1,-1.249999925E-2,-2.639999986E-2,-9.599999525E-3
3.624000938E1,7.199999876E-3,3.799999831E-3,2.960000001E-2
3.627001250E1,1.669999957E-2,3.089999966E-2,0.000000000E0
3.630001406E1,-1.239999942E-2,1.919999905E-2,4.600000102E-3
3.633001562E1,-1.279999968E-2,-2.969999984E-2,-3.449999914E-2
3.635998594E1,5.799999926E-3,-2.649999969E-2,-1.469999924E-2
3.638000938E1,-3.700000001E-3,-1.579999924E-2,-4.399999976E-2
3.641001094E1,6.199999712E-3,-1.539999992E-2,-3.419999778E-2
3.644001250E1,6.499999668E-3,3.269999847E-2,-4.799999762E-3
3.647001562E1,3.480000049E-2,2.199999988E-2,-4.900000058E-3
3.649998594E1,-1.439999975E-2,1.960000023E-2,-3.460000083E-2
3.652000781E1,-1.379999984E-2,1.999999949E-4,-3.449999914E-2
3.655000938E1,-1.359999925E-2,-1.889999956E-2,4.699999932E-3
3.658001250E1,-1.359999925E-2,9.300000034E-3,-3.460000083E-2
3.661001406E1,6.499999668E-3,-1.860000007E-2,1.449999958E-2
3.663998438E1,6.000000052E-3,-6.399999838E-3,2.449999936E-2
3.666000625E1,-1.289999951E-2,3.099999856E-3,-4.799999762E-3
3.669000938E1,-2.119999938E-2,1.260000002E-2,-4.399999976E-2
3.672001094E1,9.099999443E-3,1.300000004E-3,-3.429999948E-2
3.675001250E1,1.899999939E-2,-3.649999946E-2,-4.799999762E-3
3.678001563E1,-1.129999943E-2,9.999999776E-3,4.999999655E-4
3.680998594E1,8.700000122E-3,1.049999986E-2,5.999999703E-4
3.683000781E1,7.899999619E-3,-1.799999923E-2,6.999999750E-4
3.686000938E1,1.579999924E-2,-1.649999991E-2,1.049999986E-2
3.689001250E1,-4.900000058E-3,2.399999881E-3,5.999999703E-4
3.692001406E1,-1.420000009E-2,2.699999837E-3,-1.879999973E-2
3.694998438E1,1.529999916E-2,-3.659999743E-2,6.999999750E-4
3.697000781E1,-1.379999984E-2,2.399999881E-3,-8.999999613E-3
3.700000938E1,-3.139999881E-2,-6.199999712E-3,-8.899999782E-3
3.703000938E1,-1.500000013E-3,-6.399999838E-3,-8.899999782E-3
3.706001250E1,6.699999794E-3,1.279999968E-2,2.039999887E-2
3.709001562E1,6.000000052E-3,-1.750000007E-2,5.999999703E-4
3.711998594E1,3.359999880E-2,2.300000051E-3,5.999999703E-4
3.714000781E1,3.209999949E-2,3.979999945E-2,-2.889999934E-2
3.717001094E1,-6.699999794E-3,-1.999999949E-4,-9.300000034E-3
3.720001250E1,-1.589999907E-2,-2.730000019E-2,2.999999933E-2
3.723001406E1,2.339999937E-2,2.300000051E-3,5.999999703E-4
3.725998438E1,2.219999954E-2,9.800000116E-3,3.999999899E-4
3.728000625E1,-1.609999873E-2,0.000000000E0,-3.999999899E-4
3.731000938E1,1.299999934E-2,-2.960000001E-2,-2.979999967E-2
3.734001094E1,-3.409999982E-2,-2.829999849E-2,1.929999888E-2
3.737001250E1,1.630000025E-2,2.129999921E-2,1.939999871E-2
3.740001562E1,1.609999873E-2,1.929999888E-2,-2.999999851E-4
3.742998594E1,-4.999999888E-3,2.859999985E-2,-1.019999944E-2
3.745000781E1,3.199999919E-3,1.759999990E-2,9.099999443E-3
3.748001094E1,-1.569999941E-2,-1.119999960E-2,1.899999939E-2
3.751001250E1,-5.299999844E-3,-1.079999935E-2,2.889999934E-2
3.754001406E1,4.900000058E-3,-9.999999311E-4,9.300000034E-3
3.756998438E1,5.099999718E-3,-4.999999655E-4,9.300000034E-3
3.759000781E1,5.299999844E-3,-2.950000018E-2,2.899999917E-2
3.762000938E1,-3.599999938E-3,-8.799999952E-3,-4.930000007E-2
3.765001094E1,-1.239999942E-2,1.059999969E-2,-9.999999776E-3
3.768001250E1,6.499999668E-3,1.899999939E-2,9.399999864E-3
3.771001563E1,-3.899999894E-3,0.000000000E0,9.399999864E-3
3.773998594E1,-4.799999762E-3,9.200000204E-3,9.300000034E-3
3.776000781E1,-4.600000102E-3,1.809999906E-2,9.200000204E-3
3.779001094E1,5.200000014E-3,-7.699999958E-3,-1.199999941E-3
3.782001250E1,2.349999920E-2,-1.599999890E-2,-1.090000011E-2
3.785001406E1,1.349999942E-2,2.259999886E-2,-1.090000011E-2
3.787998438E1,-5.899999756E-3,1.229999959E-2,-2.080000006E-2
3.790000781E1,-5.599999800E-3,-2.559999935E-2,-2.060000040E-2
3.793000938E1,-5.299999844E-3,3.599999938E-3,-3.049999848E-2
3.796001094E1,5.299999844E-3,-6.199999712E-3,-3.039999865E-2
3.799001406E1,-4.199999850E-3,4.600000102E-3,-3.029999882E-2
3.802001406E1,-4.699999932E-3,-1.429999992E-2,-1.069999952E-2
3.804998594E1,4.399999976E-3,-2.269999869E-2,-1.059999969E-2
3.807000781E1,1.359999925E-2,1.620000042E-2,-7.999999798E-4
3.810000938E1,2.219999954E-2,6.140000001E-2,-2.080000006E-2
3.813001250E1,-1.609999873E-2,1.199999941E-3,-2.089999989E-2
3.816001406E1,3.599999938E-3,-2.669999935E-2,-3.059999831E-2
3.818998438E1,-6.300000008E-3,-1.609999873E-2,-1.090000011E-2
3.821000781E1,-3.409999982E-2,-1.519999932E-2,-2.060000040E-2
3.824000938E1,-3.109999932E-2,1.379999984E-2,-1.069999952E-2
3.827001094E1,2.639999986E-2,2.309999987E-2,-2.060000040E-2
3.830001406E1,-4.600000102E-3,1.999999955E-2,-7.199999876E-3
3.833001562E1,-4.799999762E-3,9.800000116E-3,-7.199999876E-3
3.835998438E1,3.999999724E-3,-2.999999851E-4,1.229999959E-2
3.838000781E1,3.799999831E-3,-3.999999899E-4,2.199999988E-2
3.841001094E1,-1.669999957E-2,-1.009999961E-2,-7.299999706E-3
3.844001094E1,2.600000007E-3,-2.759999968E-2,-7.100000046E-3
3.847001406E1,-7.199999876E-3,-7.599999662E-3,1.239999942E-2
3.849998594E1,-2.529999986E-2,-6.499999668E-3,-6.899999920E-3
3.852000781E1,-2.419999987E-2,2.190000005E-2,-1.679999940E-2
3.855000938E1,-1.289999951E-2,3.079999983E-2,2.699999837E-3
3.858001094E1,-3.299999982E-3,7.999999798E-4,2.219999954E-2
3.861001250E1,6.199999712E-3,1.059999969E-2,2.600000007E-3
3.864001563E1,5.200000014E-3,5.999999703E-4,1.239999942E-2
3.866998594E1,5.399999674E-3,-1.889999956E-2,-7.100000046E-3
3.869000938E1,4.299999680E-3,6.999999750E-4,-7.199999876E-3
3.872001094E1,3.999999724E-3,2.999999851E-4,-7.199999876E-3
3.875001250E1,-4.199999850E-3,-9.300000034E-3,2.600000007E-3
3.878001406E1,-3.179999813E-2,1.099999994E-3,-6.999999750E-4
3.880998594E1,-9.999999311E-4,-8.100000210E-3,-2.029999904E-2
3.883000781E1,-2.099999972E-2,-8.100000210E-3,-2.029999904E-2
3.886000938E1,8.499999531E-3,2.399999881E-3,-2.019999921E-2
3.889001094E1,-1.199999941E-3,1.129999943E-2,-2.029999904E-2
3.892001406E1,-2.060000040E-2,-4.490000010E-2,-2.979999967E-2
3.895001562E1,8.799999952E-3,-3.299999982E-3,-1.979999989E-2
3.897998594E1,-1.199999941E-3,6.140000001E-2,-2.999999933E-2
3.900000938E1,8.100000210E-3,3.999999911E-2,8.999999613E-3
3.903001094E1,-6.999999750E-4,-4.779999703E-2,-2.029999904E-2
3.906001250E1,-9.999999311E-4,-5.260000005E-2,-1.999999949E-4
3.909001406E1,-1.079999935E-2,6.000000052E-3,-1.989999972E-2
3.911998438E1,-9.800000116E-3,2.369999886E-2,-1.019999944E-2
3.914000781E1,9.300000034E-3,3.799999831E-3,1.909999922E-2
3.917000938E1,2.809999883E-2,1.269999985E-2,-1.030000020E-2
3.920001094E1,-1.899999916E-3,3.009999916E-2,-3.019999899E-2
3.923001406E1,-1.799999969E-3,-9.399999864E-3,-2.039999887E-2
3.926001562E1,-1.599999960E-3,9.699999355E-3,-7.999999798E-4
3.928998594E1,8.599999361E-3,-4.999999655E-4,-9.200000204E-3
3.931000938E1,-9.999999311E-4,-3.869999945E-2,-1.889999956E-2
3.934001094E1,1.689999923E-2,-1.730000041E-2,-2.859999985E-2
3.937001250E1,-2.159999870E-2,-7.499999832E-3,-4.820000008E-2
3.940001406E1,-1.079999935E-2,-1.689999923E-2,-8.899999782E-3
3.942998594E1,8.399999700E-3,1.279999968E-2,-1.869999990E-2
3.945000781E1,1.779999956E-2,2.209999971E-2,-8.999999613E-3
3.948000938E1,7.799999788E-3,1.999999862E-3,-1.879999973E-2
3.951001094E1,7.400000002E-3,-2.649999969E-2,-8.899999782E-3
3.954001406E1,1.620000042E-2,-5.699999630E-3,-8.899999782E-3
3.956998438E1,-3.499999875E-3,-5.399999674E-3,-8.799999952E-3
3.959000625E1,5.499999970E-3,-5.099999718E-3,-1.860000007E-2
3.962000938E1,-4.600000102E-3,-5.299999844E-3,-1.869999990E-2
3.965001094E1,-1.379999984E-2,-1.569999941E-2,-1.869999990E-2
3.968001250E1,-3.599999938E-3,-2.389999852E-2,-1.860000007E-2
3.971001406E1,2.589999884E-2,-3.199999919E-3,-2.829999849E-2
3.973998594E1,1.480000000E-2,1.579999924E-2,-1.850000024E-2
3.976000781E1,1.409999933E-2,1.519999932E-2,-1.860000007E-2
3.979001094E1,5.200000014E-3,1.469999924E-2,-2.060000040E-2
3.982001250E1,5.599999800E-3,1.279999968E-2,-3.059999831E-2
3.985001406E1,-4.299999680E-3,-2.589999884E-2,-2.080000006E-2
3.987998438E1,-1.289999951E-2,-3.299999982E-2,8.799999952E-3
3.990000781E1,-1.229999959E-2,5.799999926E-3,1.860000007E-2
3.993000781E1,-3.299999982E-3,6.229999661E-2,-1.099999994E-3
3.996001094E1,-1.269999985E-2,-1.750000007E-2,-1.109999977E-2
3.999001250E1,5.599999800E-3,-2.599999867E-2,-1.099999994E-2
4.002001406E1,-4.100000020E-3,-1.519999932E-2,-1.090000011E-2
4.004998594E1,-2.389999852E-2,2.309999987E-2,-1.099999994E-2
4.007000781E1,-3.700000001E-3,-1.689999923E-2,-1.199999941E-3
4.010000938E1,1.449999958E-2,-1.740000024E-2,-1.300000004E-3
4.013001250E1,2.329999954E-2,1.699999906E-3,-1.399999950E-3
4.016001406E1,2.169999853E-2,2.039999887E-2,-2.109999955E-2
4.018998438E1,1.229999959E-2,3.070000000E-2,-3.089999966E-2
4.021000781E1,-6.899999920E-3,-8.399999700E-3,-1.399999950E-3
4.024000938E1,-6.300000008E-3,-1.750000007E-2,2.799999900E-2
4.027001094E1,2.799999900E-3,-1.719999872E-2,1.819999889E-2
4.030001250E1,-6.999999750E-3,-9.699999355E-3,9.599999525E-3
4.033001562E1,3.399999812E-3,-8.499999531E-3,1.950000040E-2
4.035998594E1,-5.399999674E-3,1.300000004E-3,9.699999355E-3
4.038000781E1,-2.400000021E-2,1.989999972E-2,1.950000040E-2
4.041000938E1,5.499999970E-3,-2.019999921E-2,9.599999525E-3
4.044001250E1,-1.489999983E-2,-8.899999782E-3,1.950000040E-2
4.047001406E1,2.269999869E-2,-8.700000122E-3,1.950000040E-2
4.049998438E1,1.169999968E-2,1.099999994E-3,1.950000040E-2
4.052000625E1,-7.499999832E-3,-8.299999870E-3,1.950000040E-2
4.055000938E1,-7.999999449E-3,1.300000004E-3,3.909999877E-2
4.058001094E1,-2.609999850E-2,-1.799999923E-2,9.699999355E-3
4.061001250E1,-5.399999674E-3,-1.819999889E-2,0.000000000E0
4.064001563E1,-2.419999987E-2,-8.299999870E-3,1.960000023E-2
4.066998594E1,4.900000058E-3,-8.499999531E-3,4.899999872E-2
4.069000781E1,1.480000000E-2,4.999999655E-4,3.909999877E-2
4.072001094E1,-5.499999970E-3,-1.899999939E-2,0.000000000E0
4.075001250E1,1.420000009E-2,-8.799999952E-3,9.699999355E-3
4.078001406E1,-2.269999869E-2,1.420000009E-2,5.999999703E-4
4.080998438E1,-1.399999950E-2,-1.620000042E-2,4.999999655E-4
4.083000625E1,-1.249999925E-2,-5.599999800E-3,-9.099999443E-3
4.086000938E1,-1.229999959E-2,5.399999674E-3,1.049999986E-2
4.089001094E1,-2.699999837E-3,6.149999797E-2,-1.909999922E-2
4.092001406E1,-1.139999926E-2,-8.299999870E-3,-1.909999922E-2
4.095001563E1,2.730000019E-2,-2.759999968E-2,-9.300000034E-3
4.097998594E1,-1.279999968E-2,-1.569999941E-2,-9.200000204E-3
4.100000781E1,-2.159999870E-2,-5.599999800E-3,-1.889999956E-2
4.103000938E1,-1.169999968E-2,1.379999984E-2,-2.869999968E-2
4.106001250E1,7.199999876E-3,2.290000021E-2,-1.899999939E-2
4.109001406E1,1.659999974E-2,3.170000017E-2,-2.889999934E-2
4.111998594E1,1.480000000E-2,1.999999955E-2,9.999999776E-3
4.114000781E1,4.799999762E-3,3.999999899E-4,-9.499999695E-3
4.117000938E1,-1.529999916E-2,-1.899999939E-2,-9.499999695E-3
4.120001094E1,-4.199999850E-3,-8.399999700E-3,-2.899999917E-2
4.123001250E1,-3.999999724E-3,2.199999988E-3,1.019999944E-2
4.126001406E1,5.200000014E-3,-2.559999935E-2,-9.200000204E-3
4.128998594E1,-4.199999850E-3,-8.999999613E-3,1.999999949E-4
4.131000781E1,-2.319999970E-2,2.099999972E-2,2.999999851E-4
4.134001094E1,-2.899999963E-3,1.919999905E-2,1.979999989E-2
4.137001250E1,6.099999882E-3,-9.999999747E-5,2.960000001E-2
4.140001406E1,2.339999937E-2,9.499999695E-3,9.999999747E-5
4.142998438E1,4.100000020E-3,9.999999747E-5,1.979999989E-2
4.145000781E1,3.399999812E-3,-9.300000034E-3,1.979999989E-2
4.148000938E1,-5.699999630E-3,1.500000013E-3,1.009999961E-2
4.151001094E1,-2.469999902E-2,-7.899999619E-3,2.969999984E-2
4.154001406E1,-2.339999937E-2,-1.659999974E-2,4.999999655E-4
4.157001562E1,-2.290000021E-2,-6.599999964E-3,1.030000020E-2
4.159998594E1,-2.129999921E-2,2.799999900E-3,1.030000020E-2
4.162000781E1,7.599999662E-3,1.189999934E-2,2.979999967E-2
4.165001094E1,-1.269999985E-2,1.169999968E-2,1.019999944E-2
4.168001250E1,1.469999924E-2,1.999999955E-2,9.999999776E-3
4.171001406E1,2.429999970E-2,9.699999355E-3,9.999999776E-3
4.173998438E1,3.399999812E-3,9.599999525E-3,9.899999946E-3
4.176000781E1,-6.000000052E-3,1.840000041E-2,1.960000023E-2
4.179000938E1,-5.699999630E-3,1.970000006E-2,-1.860000007E-2
4.182001094E1,-3.289999813E-2,-3.769999743E-2,-8.599999361E-3
4.185001406E1,-3.229999915E-2,3.499999875E-3,1.109999977E-2
4.188001563E1,6.599999964E-3,5.819999799E-2,1.069999952E-2
4.190998594E1,1.559999958E-2,2.699999884E-2,1.059999969E-2
4.193000781E1,1.579999924E-2,-1.249999925E-2,6.999999750E-4
4.196001094E1,1.399999950E-2,-1.970000006E-2,8.999999845E-4
4.199001250E1,-3.469999880E-2,-2.819999866E-2,-1.850000024E-2
4.202001406E1,-4.399999976E-3,1.040000003E-2,2.060000040E-2
4.204998594E1,1.449999958E-2,9.099999443E-3,2.049999870E-2
4.207000781E1,2.279999852E-2,1.809999906E-2,1.059999969E-2
4.210000938E1,-4.389999807E-2,6.699999794E-3,6.999999750E-4
4.213001250E1,-4.499999806E-3,-2.249999903E-2,2.029999904E-2
4.216001406E1,5.499999970E-3,6.099999882E-3,2.029999904E-2
4.219001562E1,-1.379999984E-2,-3.799999831E-3,3.989999741E-2
4.221998594E1,2.349999920E-2,-3.099999949E-2,3.019999899E-2
4.224000938E1,3.700000001E-3,-1.099999994E-2,3.999999911E-2
4.227001094E1,-1.559999958E-2,-3.999999899E-4,-8.799999952E-3
4.230001250E1,-1.449999958E-2,-2.029999904E-2,1.019999944E-2
4.233001406E1,-1.339999959E-2,-1.189999934E-2,1.989999972E-2
4.235998594E1,5.899999756E-3,1.659999974E-2,2.960000001E-2
4.238000781E1,5.599999800E-3,-1.229999959E-2,2.960000001E-2
4.241000938E1,-4.399999976E-3,-1.229999959E-2,1.999999949E-4
4.244001250E1,-4.900000058E-3,-1.019999944E-2,1.999999955E-2
4.247001406E1,1.480000000E-2,9.699999355E-3,1.019999944E-2
4.249998438E1,1.349999942E-2,-8.999999613E-3,4.999999655E-4
4.252000625E1,3.499999875E-3,2.869999968E-2,2.979999967E-2
4.255000938E1,1.319999993E-2,-2.019999921E-2,1.989999972E-2
4.258001094E1,-2.410000004E-2,-8.999999845E-4,-1.919999905E-2
4.261001250E1,-3.499999875E-3,8.799999952E-3,2.979999967E-2
4.264001563E1,-3.199999919E-3,7.999999449E-3,2.999999851E-4
4.266998594E1,3.559999913E-2,-1.799999969E-3,1.009999961E-2
4.269000781E1,5.499999970E-3,2.709999867E-2,1.989999972E-2
4.272000938E1,4.199999850E-3,-2.119999938E-2,-9.399999864E-3
4.275001250E1,4.399999976E-3,-1.049999986E-2,3.999999899E-4
4.278001406E1,-4.499999806E-3,-6.199999712E-3,-5.999999703E-4
4.280998594E1,5.799999926E-3,2.219999954E-2,-6.999999750E-4
4.283000781E1,6.399999838E-3,3.009999916E-2,-7.999999798E-4
4.286000938E1,7.199999876E-3,9.099999443E-3,-4.999999702E-2
4.289001094E1,-3.130000085E-2,-2.889999934E-2,-2.049999870E-2
4.292001250E1,-2.039999887E-2,-6.289999932E-2,-3.959999979E-2
4.295001563E1,3.830000013E-2,3.439999744E-2,-3.959999979E-2
4.297998594E1,2.730000019E-2,5.879999697E-2,-8.999999845E-4
4.300000781E1,-1.899999916E-3,2.819999866E-2,-3.039999865E-2
4.303001094E1,-2.199999988E-3,-5.929999799E-2,-2.049999870E-2
4.306001094E1,-2.300000051E-3,-3.599999845E-2,-3.979999945E-2
4.309001406E1,-1.159999985E-2,3.099999856E-3,-2.999999933E-2
4.311998438E1,8.100000210E-3,3.009999916E-2,8.899999782E-3
4.314000625E1,7.799999788E-3,3.839999810E-2,-4.019999877E-2
4.317000938E1,-1.329999976E-2,-1.109999977E-2,-6.969999522E-2
4.320001094E1,-2.300000051E-3,-5.999999703E-4,-1.079999935E-2
4.323001250E1,-1.150000002E-2,1.819999889E-2,-1.079999935E-2
4.326001562E1,1.589999907E-2,3.590000048E-2,-1.099999994E-2
4.328998594E1,5.499999970E-3,1.549999975E-2,-1.979999989E-2
4.331000781E1,1.509999949E-2,-3.269999847E-2,-2.950000018E-2
4.334001094E1,-4.399999976E-3,-2.029999904E-2,-1.950000040E-2
4.337001250E1,-4.100000020E-3,6.999999750E-4,-1.939999871E-2
4.340001406E1,6.000000052E-3,1.019999944E-2,-9.599999525E-3
4.342998438E1,-3.499999875E-3,8.999999613E-3,1.970000006E-2
4.345000625E1,-1.229999959E-2,-9.999999311E-4,-1.950000040E-2
4.348000938E1,7.100000046E-3,-8.899999782E-3,-1.929999888E-2
4.351001094E1,1.569999941E-2,5.799999833E-2,-9.699999355E-3
4.354001250E1,2.429999970E-2,-1.899999916E-3,-4.899999872E-2
4.357001562E1,1.379999984E-2,-4.910000041E-2,9.899999946E-3
4.359998594E1,-5.599999800E-3,-7.299999706E-3,-1.919999905E-2
