"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.088500000E1,-5.999999866E-2,-2.602999926E0,-1.144099951E0
8.091500156E1,4.224999845E-1,2.158400059E0,-2.053999901E-1
8.094500312E1,5.447999835E-1,1.161800027E0,-1.262300014E0
8.097500625E1,-1.170799971E0,-4.453999996E-1,-5.891000032E-1
8.100497656E1,7.949000001E-1,-1.415099978E0,-2.527999878E0
8.102499844E1,3.633999825E-1,-1.081900001E0,-1.579699993E0
8.105500000E1,-1.724999994E-1,-5.914999843E-1,-1.086099982E0
8.108500312E1,3.923999965E-1,-9.606999755E-1,-2.575299978E0
8.111500469E1,-1.435000002E-1,-2.081999928E-1,-2.558599949E0
8.114497500E1,-1.444299936E0,1.690999985E0,4.624799728E0
8.116499688E1,1.328999996E-1,2.849799871E0,1.168669987E1
8.119500000E1,4.839999676E0,4.001800060E0,-1.731199980E0
8.122500156E1,1.289799929E0,1.017719936E1,-1.398899913E0
8.125500469E1,-2.064399958E0,4.673500061E0,2.793999910E-1
8.128500625E1,-1.039700031E0,-3.659899950E0,-1.421399951E0
8.131497656E1,-6.768999696E-1,-4.482999802E0,-1.883799911E0
8.133499844E1,-1.788999885E-1,-3.250399828E0,-1.693099976E0
8.136500156E1,5.266999602E-1,-1.150900006E0,-7.666999698E-1
8.139500312E1,-1.384099960E0,1.318799973E0,3.884699821E0
8.142500469E1,3.344799995E0,4.306299686E0,1.088229942E1
8.145497500E1,3.537799835E0,4.814699650E0,-1.024099946E0
8.147499688E1,2.909999900E-2,5.660899639E0,-2.550999820E-1
8.150500000E1,-1.864499927E0,5.449500084E0,-2.011199951E0
8.153500156E1,5.174999833E-1,2.330699921E0,2.752999961E-1
8.156500312E1,9.168999791E-1,-1.319199920E0,9.529999644E-2
8.159500625E1,7.437999845E-1,-2.417500019E0,2.689999901E-2
8.162497656E1,2.680799961E0,-2.172299862E0,4.547999799E-1
8.164499844E1,2.952199936E0,-9.820999503E-1,2.669000030E-1
8.167500156E1,9.763000011E-1,1.586499929E0,-1.855099916E0
8.170500312E1,1.350999922E-1,1.020200014E0,-2.426300049E0
8.173500469E1,-9.363999963E-1,-1.711099982E0,-1.738699913E0
8.176497656E1,-2.558799982E0,-4.140799999E0,5.275399685E0
8.178499844E1,8.323000073E-1,-1.151399970E0,1.146299958E0
8.181500000E1,2.599999905E0,6.138799667E0,-1.973299980E0
8.184500156E1,9.214999676E-1,1.172299981E0,-2.093499899E0
8.187500312E1,-1.980499983E0,-7.748000026E-1,-1.622399926E0
8.190500625E1,-7.734000087E-1,5.141999722E-1,-4.686199665E0
8.193497656E1,5.444999933E-1,-5.953999758E-1,-2.753000021E0
8.195499844E1,3.978999853E-1,-1.847599983E0,-1.880199909E0
8.198500156E1,-3.136000037E-1,-2.539099932E0,-1.941399932E0
8.201500312E1,4.209999740E-2,-1.616400003E0,-2.128700018E0
8.204500469E1,-6.079999730E-2,-8.808999658E-1,-2.189800024E0
8.207497500E1,3.449999988E-1,-4.893999994E-1,-1.849099994E0
8.209499844E1,6.010000110E-1,-3.106999993E-1,-2.218099833E0
8.212500000E1,-2.366999984E-1,-4.289999902E-1,-1.691999912E0
8.215500156E1,-5.013999939E-1,1.309999973E-1,1.180799961E0
8.218500469E1,1.966699958E0,1.083999991E0,-1.666199923E0
8.221500625E1,1.903699994E0,3.558799982E0,-1.206999943E-1
8.224497656E1,1.360299945E0,3.702499866E0,2.140899897E0
8.226500000E1,1.280699968E0,4.867999852E-1,3.152999878E-1
8.229500156E1,8.519999683E-2,-2.782199860E0,-1.101300001E0
8.232500313E1,-1.567299962E0,-2.143899918E0,-4.483999908E-1
8.235500469E1,-2.172999978E-1,1.854299903E0,-1.551000029E-1
8.238497500E1,1.368399978E0,6.590299606E0,1.235000014E0
8.240499844E1,1.410899997E0,7.200299740E0,1.389400005E0
8.243500000E1,3.881999850E-1,1.275099993E0,1.237900019E0
8.246500156E1,2.953999937E-1,-1.041700006E0,1.861999989E0
8.249500469E1,5.999999642E-1,-1.074999943E-1,1.721899986E0
8.252500625E1,4.990999997E-1,5.475000143E-1,9.330999851E-1
8.255497656E1,-2.714000046E-1,9.011999965E-1,-4.799999762E-3
8.257499844E1,-5.823999643E-1,1.006600022E0,-1.233999953E-1
8.260500156E1,6.639999896E-2,1.190099955E0,-3.949999809E-1
8.263500313E1,7.627999783E-1,1.709399939E0,2.518599987E0
8.266500469E1,1.044299960E0,2.306299925E0,1.119899988E0
8.269497656E1,1.050099969E0,8.578000069E-1,4.089999944E-2
8.271499844E1,1.300999969E-1,5.327000022E-1,1.532299995E0
8.274500000E1,-5.615000129E-1,1.253600001E0,4.779999852E-1
8.277500156E1,-2.269999869E-2,1.061299920E0,-3.102000058E-1
8.280500469E1,1.146999970E-1,9.576999545E-1,1.440999955E-1
8.283500625E1,-2.557999790E-1,4.348999858E-1,5.374999642E-1
8.286497656E1,6.967999935E-1,3.898999989E-1,-1.595399976E0
8.288500000E1,-2.039999887E-2,-7.155999541E-1,2.084999979E-1
8.291500156E1,-1.565999985E0,-1.693099976E0,-1.359300017E0
8.294500312E1,-9.178999662E-1,-6.989999861E-2,-2.240299940E0
8.297500469E1,-4.652999938E-1,8.280000091E-2,-2.593400002E0
8.300497656E1,-1.422999948E-1,-1.179000020E0,-2.509099960E0
8.302499844E1,9.039999545E-2,-9.975000024E-1,-1.820699930E0
8.305500000E1,-5.259999633E-1,-9.995999932E-1,-2.112999916E0
8.308500156E1,-4.217999876E-1,-1.901999950E0,-1.702600002E0
8.311500469E1,-9.474999905E-1,-1.153100014E0,-1.793099999E0
8.314497500E1,-5.309999585E-1,-1.046000004E0,-1.905699968E0
8.316499688E1,-1.050599933E0,-1.037599921E0,-1.653299928E0
8.319500000E1,-3.813999891E-1,1.318999976E-1,-1.561499953E0
8.322500156E1,2.296999991E-1,1.686999947E-1,-1.012199998E0
8.325500312E1,3.608999848E-1,-2.644000053E-1,-5.175999999E-1
8.328500469E1,7.328999639E-1,-1.590999961E-1,-1.373499990E0
8.331497656E1,1.502999961E-1,5.720999837E-1,-3.443999887E-1
8.333499844E1,4.298999906E-1,7.735999823E-1,-5.331999660E-1
8.336500000E1,4.912000000E-1,1.227599978E0,-7.637999654E-1
8.339500312E1,9.846999645E-1,1.821799994E0,-1.657599926E0
8.342500469E1,4.951999784E-1,2.305299997E0,-8.030999899E-1
8.345497500E1,-1.270999908E-1,1.653899908E0,8.429999948E-1
8.347499688E1,-1.549999975E-2,1.069499969E0,1.742599964E0
8.350500000E1,6.118999720E-1,1.712799907E0,1.990099907E0
8.353500156E1,1.191999912E0,3.338699818E0,1.673699975E0
8.356500312E1,4.966000021E-1,3.253899813E0,1.703699946E0
8.359500469E1,6.182000041E-1,8.762999773E-1,1.528199911E0
8.362497656E1,7.930000126E-2,-4.090999961E-1,5.960999727E-1
8.364499844E1,-1.399999950E-3,-3.540000021E-1,-3.099999856E-3
8.367500156E1,8.519999683E-2,7.332999706E-1,1.117900014E0
8.370500156E1,-8.609999716E-2,1.051999927E0,-7.069000006E-1
8.373500469E1,1.457499981E0,-7.301999927E-1,-9.109999537E-1
8.376497500E1,1.363999963E0,-9.685999751E-1,-1.230700016E0
8.378499688E1,7.486000061E-1,1.400000006E-1,-3.838999867E-1
8.381500000E1,-6.111999750E-1,3.979499817E0,5.075799942E0
8.384500156E1,-3.691999912E-1,3.848899841E0,2.098500013E0
8.387500312E1,1.566100001E0,2.373800039E0,-2.900999784E-1
8.390500469E1,1.845999956E0,7.220000029E-1,1.219999939E-1
8.393497656E1,2.272099972E0,2.290000021E-2,-2.456000000E-1
8.395499844E1,1.751799941E0,6.140000001E-2,-3.079999983E-2
8.398500000E1,-3.312000036E-1,1.400599957E0,6.764999628E-1
8.401500312E1,2.143999934E-1,-1.844999939E-1,-1.309099913E0
8.404500469E1,3.199999919E-3,-3.480299950E0,-1.740499973E0
8.407497500E1,5.519999936E-2,-1.650499940E0,-2.171399832E0
8.409499688E1,6.523999572E-1,-6.360999942E-1,-3.640299797E0
8.412500000E1,-7.386999726E-1,1.129299998E0,5.148999691E-1
8.415500156E1,4.342999756E-1,9.619999677E-2,-9.593999982E-1
8.418500313E1,1.405799985E0,-3.989000022E-1,-5.967999697E-1
8.421500625E1,-7.739999890E-2,3.100999892E-1,-3.798299789E0
8.424497656E1,-3.315999806E-1,-4.504899979E0,-1.967299938E0
8.426499844E1,-3.278999925E-1,-4.492099762E0,-1.360599995E0
8.429500000E1,9.007999897E-1,6.168000102E-1,-3.149899960E0
8.432500313E1,8.536999822E-1,4.449999928E-1,-3.436100006E0
8.435500469E1,5.781999826E-1,-1.076900005E0,-4.305699825E0
8.438497500E1,-3.403100014E0,-7.281000018E-1,-1.070999980E0
8.440499844E1,-2.253200054E0,-2.662400007E0,3.936199903E0
8.443500000E1,3.804199934E0,-2.525199890E0,2.153800011E0
8.446500156E1,1.050699949E0,4.266099930E0,1.862599969E0
8.449500313E1,1.340099931E0,7.226099968E0,-2.477200031E0
8.452500625E1,-1.468999982E-1,2.552500010E0,-2.118700027E0
8.455497656E1,-5.270000100E-1,-2.536099911E0,-9.092999697E-1
8.457499844E1,-8.784999847E-1,-4.734899998E0,-9.896000028E-1
8.460500156E1,-3.700999916E-1,-4.094399929E0,-1.726499915E0
8.463500313E1,1.176999927E0,-4.599999785E-1,-1.200399995E0
8.466500469E1,1.082099915E0,3.626999855E0,2.507400036E0
8.469497500E1,1.309099913E0,5.890399933E0,6.971299648E0
8.471499844E1,1.222999930E0,7.681999683E0,5.838999748E0
8.474500000E1,-3.335999846E-1,6.620399952E0,-3.824999928E-1
8.477500156E1,-5.680000037E-2,1.816199899E0,-3.551100016E0
8.480500312E1,-4.711000025E-1,-1.282699943E0,-2.611299992E0
8.482503281E1,-1.038100004E0,-1.307999969E0,-5.709999800E-1
8.485499688E1,-7.518000007E-1,-9.505999684E-1,1.003799915E0
8.488499844E1,-1.437000036E-1,1.828999966E-1,2.041100025E0
8.491500156E1,2.066299915E0,1.377200007E0,1.499199986E0
8.494500312E1,1.689899921E0,-1.665000021E-1,1.090399981E0
8.497500469E1,-9.432999492E-1,-7.512999773E-1,2.992999852E-1
8.500497656E1,-1.717599988E0,-7.499999832E-3,1.453299999E0
8.502499844E1,-1.355199933E0,1.558599949E0,1.884899974E0
8.505500000E1,-1.597999930E-1,3.439800024E0,6.487999558E-1
8.508500156E1,8.853999972E-1,2.763000011E0,1.487499952E0
8.511500312E1,-1.589999907E-2,1.465899944E0,7.605999708E-1
8.514500625E1,-2.807999849E-1,-2.656999826E-1,1.687500000E0
8.517497656E1,1.240700006E0,-2.007999897E0,3.991999924E-1
8.519499844E1,2.108099937E0,-2.294299841E0,-2.840000018E-2
8.522500000E1,1.983099937E0,-8.020000160E-2,-1.690499902E0
8.525500312E1,1.144199967E0,9.950000048E-2,-1.814700007E0
8.528500469E1,7.771999836E-1,-1.741400003E0,-1.698099971E0
8.531497656E1,-5.663999915E-1,-1.681199908E0,-2.114699841E0
8.533499844E1,-6.510999799E-1,-8.631999493E-1,-2.859999895E0
8.536500000E1,4.733999968E-1,6.153999567E-1,-4.345799923E0
8.539500312E1,-1.509999931E-1,1.080199957E0,-2.182999849E0
8.542500469E1,3.238999844E-1,-9.786999822E-1,-1.731999993E0
8.545500625E1,-5.476999879E-1,-5.813999772E-1,-2.137399912E0
8.548497656E1,-1.462399960E0,-5.069999695E-1,-2.704699993E0
8.550500000E1,-3.719799995E0,-1.551499963E0,-9.400999546E-1
8.553500156E1,3.774999976E-1,-2.997699976E0,6.628999710E-1
8.556500312E1,1.658800006E0,7.947999835E-1,6.092000008E-1
8.559500469E1,1.490799904E0,3.324699879E0,-1.387599945E0
8.562497500E1,-4.289000034E-1,1.591099977E0,-2.369299889E0
8.564499844E1,-5.879999995E-1,-4.690000042E-2,-3.059099913E0
8.567500000E1,-1.143399954E0,-1.524699926E0,-2.366999865E0
8.570500312E1,-1.122799993E0,-1.356799960E0,-1.614300013E0
8.573500469E1,-6.649000049E-1,2.755999863E-1,1.310999990E-1
8.576500625E1,1.120100021E0,2.282699823E0,7.181000113E-1
8.579497656E1,1.764799953E0,4.417799950E0,1.000599980E0
8.581500000E1,4.810999930E-1,5.062599659E0,1.248899937E0
8.583501094E1,5.534999967E-1,3.905900002E0,1.484699965E0
8.586499219E1,-1.017999947E-1,6.692000031E-1,1.687999964E0
8.589499375E1,3.358999789E-1,-7.477999926E-1,8.950999975E-1
8.592499531E1,1.230499983E0,1.072199941E0,3.052999973E-1
8.595499844E1,1.450399995E0,2.754499912E0,4.870999753E-1
8.598500000E1,-1.428000033E-1,1.972799897E0,1.390200019E0
8.601500312E1,-2.454999983E-1,-5.979999900E-2,2.845199823E0
8.604500313E1,3.447999954E-1,5.728999972E-1,2.211999893E-1
8.607497500E1,9.099999443E-3,1.028800011E0,-5.080999732E-1
8.609499688E1,-7.599999756E-2,8.619999886E-1,9.179999679E-2
8.612499844E1,3.824999928E-1,4.436999857E-1,9.930999875E-1
8.615500156E1,-2.991999984E-1,1.693999916E-1,4.082999825E-1
8.618500313E1,5.909999609E-1,-1.621000022E-1,5.390999913E-1
8.621500469E1,1.092199922E0,8.754999638E-1,3.033699989E0
8.624497656E1,1.888799906E0,2.164799929E0,1.768999934E0
8.626499844E1,1.639799953E0,2.537799835E0,8.392999768E-1
8.629500000E1,1.051100016E0,1.660899997E0,-1.660899997E0
8.632500469E1,-2.348999977E-1,7.939999700E-1,-7.385999560E-1
8.635500469E1,-3.909999877E-2,-1.740999967E-1,-3.675999939E-1
8.638497500E1,1.375999898E-1,5.260000005E-2,-2.545000017E-1
8.640499688E1,-2.939999849E-2,8.125999570E-1,-7.436999679E-1
8.643500000E1,2.840000018E-2,-1.138999984E-1,-6.419999897E-2
8.646500156E1,-5.040000081E-1,-5.638999939E-1,-2.001999915E-1
8.649500313E1,-1.011999995E-1,-9.070999622E-1,-3.040999889E0
8.652500625E1,-1.011600018E0,-2.470299959E0,-2.537699938E0
8.655497656E1,1.523100019E0,-1.877499938E0,-3.590799809E0
8.657499844E1,2.480999976E-1,-8.659999967E-1,-2.667699814E0
8.660500000E1,8.373000026E-1,-1.256999969E-1,-1.603599906E0
8.663500313E1,9.934999943E-1,1.079999935E-2,-1.536599994E0
8.666500469E1,7.206999660E-1,-1.650999904E0,-1.342000008E0
8.669497500E1,6.115999818E-1,-1.409899950E0,-1.087000012E0
8.671499688E1,-6.079999804E-1,-4.283999801E-1,-7.035999894E-1
8.674500000E1,-1.441999972E-1,2.863000035E-1,-1.716399908E0
8.677500156E1,1.410899997E0,-7.051999569E-1,-2.137099981E0
8.680500312E1,5.758000016E-1,-4.253000021E-1,-4.645999968E-1
8.683500625E1,7.484999895E-1,-1.960999966E-1,-1.652199984E0
8.686497656E1,5.949999690E-1,-8.743000031E-1,-9.080999494E-1
8.688499844E1,-3.202999830E-1,-4.176999927E-1,-8.810000122E-2
8.691500000E1,5.600000024E-1,7.005000114E-1,2.996000051E-1
8.694500312E1,4.897999763E-1,1.872099996E0,-6.913999915E-1
8.697500469E1,-1.176999956E-1,3.447999954E0,-7.706999779E-1
8.700497500E1,-2.170999944E-1,2.841099977E0,5.726999640E-1
8.702499688E1,-4.849999845E-1,1.803999901E0,6.926999688E-1
8.705500000E1,-4.143999815E-1,5.741999745E-1,3.364999890E-1
8.708500156E1,-7.451999784E-1,-8.829999715E-2,3.930999935E-1
8.711500312E1,1.363999993E-1,2.289000005E-1,1.956099987E0
8.714500469E1,2.485999823E0,2.267499924E0,2.198899984E0
8.717497656E1,4.711000025E-1,2.929199934E0,2.685000002E-1
8.719499844E1,-6.750999689E-1,2.306999922E0,1.999999881E-1
8.722500000E1,-5.888000131E-1,2.176199913E0,1.238099933E0
8.725500312E1,-1.344699979E0,2.102099895E0,-8.590999842E-1
8.728500469E1,-2.597800016E0,1.195099950E0,-1.169000030E0
8.731497500E1,-1.896799922E0,-8.927999735E-1,2.162999958E-1
8.733499844E1,-1.336399913E0,-9.774000049E-1,3.937999904E-1
8.736500000E1,6.014999747E-1,-1.537999958E-1,1.239699960E0
8.739500156E1,8.985999823E-1,6.524999738E-1,1.586799979E0
8.742500469E1,8.095999956E-1,4.717999995E-1,1.062600017E0
8.745500625E1,5.250999928E-1,4.812999964E-1,1.866400003E0
8.748497656E1,-3.370000049E-2,1.008299947E0,1.401600003E0
8.750499844E1,1.184999943E-1,1.108500004E0,1.075399995E0
8.753500000E1,-5.119999871E-2,1.319700003E0,4.321999848E-1
8.756500312E1,4.353999794E-1,1.114799976E0,4.045999944E-1
8.759500469E1,5.503999591E-1,6.459999681E-1,2.058999985E-1
8.762497500E1,5.418999791E-1,-6.247000098E-1,-1.319999993E-1
8.764499844E1,1.533000022E-1,-3.427000046E-1,-7.346000075E-1
8.767500000E1,3.276000023E-1,-4.129999876E-1,-1.155900002E0
8.770500156E1,3.091999888E-1,-5.533999801E-1,-1.641499996E0
8.773500469E1,-2.487999946E-1,-6.664999723E-1,-1.028999925E0
8.776500625E1,3.061999977E-1,-4.140999913E-1,-3.044600010E0
8.779497656E1,3.044999838E-1,-3.921999931E-1,-2.421399832E0
8.781500000E1,1.142699957E0,-2.005699873E0,-2.161799908E0
8.784500156E1,6.468999982E-1,-1.374300003E0,-1.078899980E0
8.787500312E1,9.875999689E-1,-1.174600005E0,-1.554399967E0
8.790500469E1,2.613999844E-1,-7.678999901E-1,-1.607399940E0
8.793497656E1,-3.050999939E-1,-7.734000087E-1,-5.230999589E-1
8.795499844E1,-4.172999859E-1,-1.049899936E0,-1.473299980E0
8.798500000E1,-1.015100002E0,-6.926999688E-1,-1.068300009E0
8.801500156E1,-5.647999644E-1,-6.498000026E-1,-1.745199919E0
8.804500313E1,-8.133999705E-1,-3.267000020E-1,-1.265299916E0
8.807500625E1,1.169099927E0,1.400299907E0,-4.939000010E-1
8.810497656E1,3.826999962E-1,1.031599998E0,-3.768000007E-1
8.812499844E1,-8.210999966E-1,1.048399925E0,-3.446999788E-1
8.815500156E1,-9.093999863E-1,3.809999824E-1,-1.122799993E0
8.818500313E1,-1.182199955E0,-4.715999961E-1,-9.174999595E-1
8.821500469E1,2.588999867E-1,-2.894999981E-1,-1.037099957E0
8.824497656E1,1.119199991E0,3.786999881E-1,-6.495999694E-1
8.826499844E1,1.831399918E0,1.759699941E0,3.509999812E-2
8.829500000E1,1.984499931E0,4.393799782E0,1.276199937E0
8.832503438E1,2.384999990E-1,4.160999775E0,1.574899912E0
8.835500469E1,-1.460199952E0,2.124999911E-1,6.721000075E-1
8.838500625E1,-9.677000046E-1,-2.399999857E0,2.413699865E0
8.841497656E1,2.378799915E0,1.470099926E0,1.786700010E0
8.843499844E1,4.557300091E0,3.546599865E0,2.302999973E0
8.846500156E1,1.508799911E0,3.178299904E0,2.540000081E-1
8.849500313E1,-4.594999850E-1,6.609999537E-1,-7.301999927E-1
8.852500469E1,-1.839800000E0,-1.169099927E0,-1.014599919E0
8.855497656E1,-1.484799981E0,-1.002900004E0,-4.524999857E-1
8.857499844E1,-2.489999868E-2,-6.909999996E-2,1.585799932E0
8.860500000E1,8.102999926E-1,3.120199919E0,3.481999874E0
8.863500313E1,1.863599896E0,3.446899891E0,-1.551000029E-1
8.866500469E1,9.589999914E-1,8.991000056E-1,-2.362200022E0
8.869500625E1,-1.058999971E-1,4.714999795E-1,5.992000103E-1
8.872497656E1,9.734999537E-1,-2.072999924E-1,1.001999974E0
8.874499844E1,1.128799915E0,-2.268999964E-1,1.049399972E0
8.877500156E1,1.300199986E0,2.265100002E0,2.321699858E0
8.880500312E1,2.695400000E0,4.444600105E0,-4.350999892E-1
8.882503750E1,-1.867000014E-1,3.554699898E0,1.729900002E0
8.885499688E1,-2.968099833E0,1.160999984E-1,-1.309799910E0
8.888499844E1,-2.050699949E0,-3.185899973E0,-3.822000027E-1
8.891500000E1,-2.527999878E-1,1.012300014E0,-2.219499826E0
8.894500156E1,2.769199848E0,-8.086000085E-1,-2.060099840E0
8.897500469E1,-2.970999777E-1,-4.539999962E0,-2.795799971E0
8.900497500E1,-2.450299978E0,-5.924999714E-1,-1.266699910E0
8.902499688E1,-1.714299917E0,-2.465399981E0,1.156700015E0
8.905500000E1,-2.957499981E0,-5.512499809E0,5.075799942E0
8.908500156E1,2.314699888E0,2.697499990E0,7.799999788E-3
8.911500312E1,1.696900010E0,7.563399792E0,-2.035399914E0
8.914500625E1,2.158400059E0,3.475799799E0,-7.028499603E0
8.917497656E1,-4.736999989E0,-3.619999886E-1,-4.735199928E0
8.919499844E1,-5.784599781E0,-3.854199886E0,-2.671299934E0
8.922500000E1,-1.563799977E0,-4.849400043E0,-1.933899999E0
8.925500156E1,1.248899937E0,-1.376199961E0,-5.037399769E0
8.928500469E1,-1.584199905E0,1.152499914E0,-7.222999930E-1
8.931497500E1,7.532999516E-1,-1.367200017E0,2.911099911E0
8.933499688E1,1.665099978E0,-1.428499937E0,9.389999509E-2
8.936500000E1,1.335199952E0,2.042500019E0,-1.576299906E0
8.939500156E1,1.410099983E0,3.735999823E0,-2.173199892E0
8.942500312E1,7.721999884E-1,1.656999886E-1,-1.444000006E0
8.945500469E1,-1.715699911E0,-2.924199820E0,-6.322000027E-1
8.948497656E1,-2.319700003E0,-3.371399879E0,2.707999945E-1
8.950499844E1,-1.771600008E0,-8.992999792E-1,2.479999959E-1
8.953500156E1,8.254999518E-1,3.856699944E0,1.899399996E0
8.956500312E1,1.627499938E0,5.230000019E0,1.109300017E0
8.959500469E1,1.226099968E0,1.175400019E0,1.426899910E0
8.962497500E1,1.556999922E0,-1.447899938E0,9.947999716E-1
8.964499688E1,8.108999729E-1,-1.240299940E0,-3.925999999E-1
8.967500000E1,1.160999984E-1,1.218899965E0,-4.044999778E-1
8.970500156E1,9.082999825E-1,2.874399900E0,1.275300026E0
8.973500312E1,-5.067999959E-1,1.069299936E0,1.852999926E0
8.976500469E1,8.687999845E-1,7.559999824E-1,2.999999851E-4
8.979497656E1,5.281000137E-1,-4.169999957E-1,-5.698999763E-1
8.981499844E1,-1.215799928E0,-5.855000019E-1,-9.197999835E-1
8.984500156E1,-1.130900025E0,8.580999970E-1,5.810000002E-2
8.987500312E1,1.534399986E0,1.401099920E0,1.283800006E0
8.990500469E1,1.457899928E0,-1.757999957E-1,1.223699927E0
8.993497500E1,2.268300056E0,-1.760699987E0,-8.915999532E-1
8.995499688E1,2.125799894E0,-2.255100012E0,-9.171999693E-1
8.998500000E1,5.393999815E-1,6.233999729E-1,2.536000013E0
9.001500156E1,7.635999918E-1,4.891299725E0,1.209399939E0
9.004500313E1,2.951000035E-1,2.388399839E0,-3.273999989E-1
9.007500625E1,-6.872000098E-1,2.529000044E-1,1.169000030E0
9.010497656E1,7.880000025E-2,-4.941999912E-1,-8.305000067E-1
9.012499844E1,1.141499996E0,1.669999957E-2,-1.240700006E0
9.015500000E1,1.448499918E0,1.275999993E-1,-1.105999947E-1
9.018500313E1,-7.799999788E-3,-3.919000030E-1,-1.488099933E0
9.021500469E1,1.325999945E-1,-5.169999972E-2,-1.164999962E0
9.024497500E1,4.904999733E-1,1.036000013E0,-1.112599969E0
9.026499688E1,-1.431499958E0,5.888000131E-1,2.717000008E0
9.029500000E1,-1.577899933E0,-5.704999924E0,1.397099972E0
9.032500313E1,2.166300058E0,4.937999845E-1,1.819999933E0
9.035500469E1,2.995299816E0,5.747299671E0,-6.297699928E0
9.038500625E1,2.689999901E-2,1.368699908E0,-4.770199776E0
9.041497656E1,-1.461300015E0,-2.750799894E0,-2.387599945E0
9.043499844E1,-1.794299960E0,-2.460000038E0,-3.087599993E0
9.046500000E1,5.109999776E-1,-1.998899937E0,-2.729199886E0
9.049500313E1,1.176900029E0,-2.168900013E0,-1.703699946E0
9.052500469E1,-7.486999631E-1,-1.694700003E0,-5.525000095E-1
9.055497500E1,-2.466599941E0,-3.244499922E0,1.601199985E0
9.057499688E1,-1.362900019E0,-3.787699938E0,1.183799982E0
9.060500000E1,8.111000061E-1,5.576999784E-1,1.119300008E0
9.063500156E1,2.364599943E0,3.644500017E0,-2.099900007E0
9.066500313E1,-1.169499993E0,2.828599930E0,-4.482999742E-1
9.069500625E1,-9.370999932E-1,-1.407400012E0,-2.944000006E0
9.072497656E1,-2.059000015E0,-2.937299967E0,-1.454000026E-1
9.074499844E1,-3.240000010E-1,-2.882499933E0,-2.881500006E0
9.077500000E1,-1.265699983E0,-1.821799994E0,-1.475899935E0
9.080500312E1,6.367999911E-1,2.338199854E0,6.238999963E-1
9.083500469E1,2.459499836E0,3.670300007E0,-4.884999990E-1
9.086497656E1,1.941299915E0,2.520999908E0,1.195299983E0
9.088499844E1,9.927999973E-1,3.007999957E-1,1.309799910E0
9.091500000E1,3.763999939E-1,-2.106999904E-1,2.522099972E0
9.094500156E1,1.525299907E0,2.928900003E0,-6.866999865E-1
9.097500469E1,-6.979999691E-2,2.706300020E0,8.369999528E-1
9.100500625E1,-5.069999769E-2,1.036000013E0,8.649999499E-1
9.103497656E1,7.805999517E-1,-4.345999956E-1,1.088099957E0
9.105500000E1,6.963999867E-1,4.475999773E-1,-1.269999985E-2
9.108500156E1,1.088999957E-1,8.456999660E-1,-3.901000023E-1
9.111500312E1,-1.326999962E-1,-7.762999535E-1,2.494999915E-1
9.114500469E1,-2.611999810E-1,-2.050999999E-1,-1.196299911E0
9.117497500E1,-1.375899911E0,2.381199837E0,-3.529999778E-2
9.119499688E1,3.500000015E-2,2.277499914E0,6.836000085E-1
9.122500000E1,5.983999968E-1,6.219999790E-1,1.782499909E0
9.125500156E1,3.898999989E-1,8.635999560E-1,-5.214999914E-1
9.128500469E1,1.321000010E-1,7.458999753E-1,7.371000051E-1
9.131500625E1,8.873999715E-1,5.900000036E-2,1.081900001E0
9.134497656E1,8.332999945E-1,1.076799989E0,-4.671999812E-1
9.136499844E1,1.278000027E-1,8.780999780E-1,-9.623999596E-1
9.139500156E1,-5.184999704E-1,-9.084999561E-1,-2.157999873E-1
9.142500312E1,-3.984999955E-1,4.472000003E-1,1.010900021E0
9.145500469E1,1.098199964E0,1.528499961E0,1.494300008E0
9.148497656E1,1.640599966E0,-5.982999802E-1,5.236999989E-1
9.150499844E1,-8.015999794E-1,1.169399977E0,1.763299942E0
9.153500000E1,9.714999795E-1,1.576999903E0,-1.566900015E0
9.156500156E1,1.695199966E0,-3.830000013E-2,8.172000051E-1
9.159500469E1,-3.145000041E-1,-1.793599963E0,-1.474999934E-1
9.162500625E1,-1.628399968E0,-1.184899926E0,-1.148800015E0
9.165497656E1,-6.599000096E-1,-3.020699978E0,-2.868700027E0
9.167500000E1,-1.331799984E0,-1.245999932E0,-2.549000025E0
9.170500156E1,-1.118600011E0,2.011199951E0,-5.625999570E-1
9.173500312E1,-1.628199935E0,-3.453499794E0,-1.393999904E-1
9.176500469E1,1.062099934E0,5.613999963E-1,1.329199910E0
9.179497656E1,2.221199989E0,-1.876500010E0,-3.048799992E0
9.181499844E1,-1.842999935E0,-2.137599945E0,1.763999909E-1
9.184500000E1,1.358799934E0,-9.598000050E-1,-4.140799999E0
9.187500156E1,-9.199000001E-1,-6.864999533E-1,-3.466599941E0
9.190500469E1,-2.831999958E-1,1.748999953E-1,-5.288000107E-1
9.193497344E1,2.145400047E0,-7.947999835E-1,-3.443599939E0
9.195499688E1,2.563999891E-1,9.829999506E-2,-2.150500059E0
9.198499844E1,-1.370999962E-1,-4.481999874E-1,2.696999907E-1
9.201500156E1,1.646899939E0,-2.912600040E0,1.137899995E0
9.204500313E1,2.372400045E0,-4.228999913E-1,-1.419299960E0
9.207500469E1,-7.509999871E-1,5.457299709E0,3.843199968E0
9.210497656E1,9.693999887E-1,5.072899818E0,1.467599988E0
