"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.474699969E2,2.018298626E0,-1.332907915E0,3.359758854E-1
4.474949922E2,1.861917257E0,-1.160643935E0,2.064724565E-1
4.475199891E2,1.639562249E0,-9.639453292E-1,1.001819000E-1
4.475449844E2,1.258382440E0,-7.428121567E-1,-4.886921961E-3
4.475699969E2,1.137431026E0,-8.429940343E-1,-2.663372457E-1
4.475900047E2,1.054353356E0,-8.185594082E-1,-4.862487316E-1
4.476150000E2,8.613199592E-1,-5.448917747E-1,-5.143485069E-1
4.476399969E2,5.229006410E-1,-3.164281845E-1,-3.897320330E-1
4.476649938E2,4.642575979E-2,-3.652974069E-1,-2.822197378E-1
4.476899891E2,-1.624901593E-1,-2.333505154E-1,-2.101376355E-1
4.477100141E2,-3.616322279E-1,-2.113593668E-1,-1.747074574E-1
4.477349766E2,-6.340780854E-1,-5.009094998E-2,-1.258382350E-1
4.477550000E2,-7.880161405E-1,2.809980139E-2,-8.674286306E-2
4.477799969E2,-8.185594082E-1,3.860668242E-1,-7.208209485E-2
4.478049922E2,-8.918632269E-1,6.475171447E-1,4.886921961E-3
4.478300359E2,-9.053022861E-1,6.389650106E-1,5.375614017E-2
4.478549859E2,-1.031140566E0,7.684684396E-1,3.787364438E-2
4.478799828E2,-1.232726097E0,8.833111525E-1,-6.352998316E-2
4.479000266E2,-1.336573124E0,1.153313518E0,-9.162978828E-2
4.479250016E2,-1.646892667E0,1.365894675E0,-1.453859210E-1
4.479500313E2,-1.783726454E0,1.320690632E0,-3.127630055E-1
4.479749938E2,-1.974316478E0,1.263269305E0,-4.019493163E-1
4.480000234E2,-2.119702339E0,1.332907915E0,-5.448917747E-1
4.480249875E2,-2.254092693E0,1.390329242E0,-5.913175344E-1
4.480499828E2,-2.356718063E0,1.362229466E0,-5.229006410E-1
4.480700062E2,-2.321287870E0,1.400103092E0,-4.630358517E-1
4.480950016E2,-2.353052855E0,1.343903542E0,-5.290092826E-1
4.481199984E2,-2.371378899E0,1.033583999E0,-6.401867867E-1
4.481400094E2,-2.076941729E0,1.016479731E0,-4.092797041E-1
4.481649859E2,-1.759291887E0,6.377432942E-1,-3.445279896E-1
4.481899828E2,-1.340238333E0,5.216789246E-1,-1.673770696E-1
4.482100297E2,-1.116661668E0,1.747074574E-1,-1.331686229E-1
4.482350016E2,-7.208209634E-1,4.886921868E-2,-1.099557430E-2
4.482599984E2,-2.541199327E-1,-3.726277947E-1,5.375614017E-2
4.482849938E2,2.443460971E-1,-4.214970171E-1,2.223549485E-1
4.483099906E2,6.120869517E-1,-6.181955934E-1,4.129449129E-1
4.483300125E2,7.843509912E-1,-7.195992470E-1,4.593706429E-1
4.483500219E2,1.091005325E0,-9.321803451E-1,5.717698336E-1
4.483750000E2,1.442863703E0,-1.164309144E0,5.277875662E-1
4.483999969E2,1.841147780E0,-1.395216227E0,5.338962078E-1
4.484249922E2,2.265088320E0,-1.436755061E0,5.302309990E-1
4.484499891E2,2.500882387E0,-1.241278172E0,5.791002512E-1
4.484749859E2,2.340835571E0,-1.331686258E0,5.522221923E-1
4.484999828E2,2.282192469E0,-1.235169530E0,4.703662395E-1
4.485200109E2,2.313957453E0,-1.053131700E0,4.349360466E-1
4.485450016E2,2.434908867E0,-8.454374671E-1,4.227187335E-1
4.485699984E2,2.398257017E0,-7.757988572E-1,4.410446882E-1
4.485949938E2,2.206445217E0,-8.747590184E-1,3.885102868E-1
4.486199906E2,2.114815474E0,-8.258898258E-1,2.687807083E-1
4.486400031E2,1.931555867E0,-7.183775306E-1,1.820378453E-1
4.486600031E2,1.662775159E0,-4.459316134E-1,3.054326214E-2
4.486850000E2,1.295034289E0,-3.640756905E-1,-2.003637999E-1
4.487099969E2,1.034805655E0,-5.754350424E-1,-2.138028294E-1
4.487349938E2,7.794640660E-1,-6.621779203E-1,-2.174680233E-1
4.487599891E2,4.911356568E-1,-6.585127115E-1,-3.054326177E-1
4.487849859E2,1.331686229E-1,-2.382374406E-1,-3.420845270E-1
4.488099828E2,-2.565633953E-1,3.298672289E-2,-1.307251602E-1
4.488300047E2,-3.310889602E-1,1.099557430E-2,-8.307766914E-2
4.488550016E2,-3.738495111E-1,1.209513173E-1,-1.343903542E-1
4.488799984E2,-4.911356568E-1,1.954768747E-1,-4.031710699E-2
4.489000094E2,-6.243042946E-1,2.040289938E-1,7.208209485E-2
4.489249844E2,-7.538077235E-1,3.457497358E-1,1.319468915E-1
4.489499875E2,-7.892378569E-1,4.251621962E-1,6.108652428E-2
4.489700047E2,-9.004153609E-1,5.497786999E-1,4.886921868E-2
4.489950000E2,-1.231504321E0,6.536257863E-1,1.808161139E-1
4.490199969E2,-1.507615447E0,1.027475357E0,1.966986060E-1
4.490449938E2,-1.516167521E0,8.539896011E-1,3.665191354E-3
4.490699906E2,-1.499063253E0,1.092227101E0,2.565634064E-2
4.490949859E2,-1.870469332E0,1.214400053E0,5.864306167E-2
4.491199828E2,-1.948660135E0,1.529606581E0,7.941248268E-2
4.491400047E2,-1.920560360E0,2.023185730E0,1.710422710E-2
4.491650016E2,-2.032959461E0,2.185675859E0,-1.001819000E-1
4.491899984E2,-2.189341068E0,1.993864179E0,-3.506366313E-1
4.492149938E2,-2.213775635E0,1.508837104E0,-6.646213531E-1
4.492399906E2,-2.211332083E0,1.009149313E0,-8.210029006E-1
4.492649859E2,-2.210110426E0,4.105014503E-1,-9.150761366E-1
4.492900188E2,-1.871691108E0,-5.375614017E-2,-5.558873415E-1
4.493149797E2,-1.474628687E0,-8.710938096E-1,-1.233947799E-1
4.493350016E2,-1.148426652E0,-5.742133260E-1,7.208209485E-2
4.493600234E2,-7.550294399E-1,-1.343903504E-2,3.420845419E-2
4.493800359E2,-4.960225821E-1,3.518583775E-1,-5.986479297E-2
4.494049859E2,1.441641897E-1,3.152064681E-1,9.040805697E-2
4.494299828E2,5.009095073E-1,0.000000000E0,1.270599663E-1
4.494500062E2,7.171558142E-1,-2.809980214E-1,6.963863969E-2
4.494750016E2,1.116661668E0,-4.288274050E-1,1.478293836E-1
4.495000016E2,1.354899049E0,-7.819074988E-1,1.282816976E-1
4.495249938E2,1.539380431E0,-1.232726097E0,4.153883457E-2
4.495499906E2,1.728748560E0,-1.539380431E0,6.841690838E-2
4.495749875E2,1.838704348E0,-1.717753053E0,-2.443460934E-2
4.495999844E2,2.139250040E0,-1.716531277E0,1.588249579E-2
4.496200062E2,2.140471697E0,-1.787391663E0,4.764748737E-2
4.496450031E2,2.153910875E0,-1.397659659E0,-8.552113548E-3
4.496700000E2,2.052507162E0,-1.299921274E0,1.221730490E-3
4.496949953E2,2.095267773E0,-9.908233881E-1,-1.221730486E-1
4.497199922E2,2.047620296E0,-6.340780854E-1,-2.968805134E-1
4.497449875E2,1.982868552E0,-3.921754956E-1,-3.286454976E-1
4.497699859E2,1.890017033E0,-2.773328125E-1,-4.007275999E-1
4.497949813E2,1.546710730E0,-2.370157093E-1,-4.373795092E-1
4.498150047E2,1.319468856E0,-1.685988009E-1,-3.481931984E-1
4.498400000E2,1.147204876E0,-3.127630055E-1,-2.871066630E-1
4.498649969E2,8.674286604E-1,-3.909537494E-1,-4.630358517E-1
4.498899938E2,5.937610269E-1,-6.927211881E-1,-6.462954283E-1
4.499149891E2,2.614503205E-1,-3.359758854E-1,-5.082398653E-1
4.499399859E2,6.963863969E-2,-3.665191354E-3,-2.590068579E-1
4.499649828E2,-1.246165112E-1,5.009094998E-2,-8.918632567E-2
4.499850047E2,-5.583308339E-1,-3.213151097E-1,9.040805697E-2
4.500100203E2,-8.026769161E-1,-3.298672140E-1,2.162462920E-1
4.500349969E2,-9.993755221E-1,4.043927789E-1,6.963863969E-2
4.500599953E2,-9.407324791E-1,3.200933933E-1,-7.330382708E-3
4.500849906E2,-9.847147465E-1,8.234463334E-1,1.429424584E-1
4.501099875E2,-1.100779176E0,6.304129362E-1,1.148426607E-1
4.501349828E2,-1.291369081E0,2.431243658E-1,-1.014036313E-1
4.501550047E2,-1.423316002E0,3.457497358E-1,-1.209513173E-1
4.501800016E2,-1.508837104E0,3.249803185E-1,8.429940045E-2
4.502049984E2,-1.428202868E0,7.831292152E-1,2.602286041E-1
4.502299953E2,-1.533271790E0,1.160643935E0,3.152064681E-1
4.502500156E2,-1.764178753E0,1.484402537E0,3.714060783E-1
4.502749828E2,-1.850921631E0,2.124589205E0,4.984660447E-1
4.502950047E2,-2.045176744E0,2.408030748E0,5.033529401E-1
4.503200016E2,-2.065946341E0,1.915673375E0,3.347541392E-1
4.503449969E2,-2.003638029E0,1.422094226E0,1.747074574E-1
4.503699938E2,-1.816713214E0,1.132544160E0,1.343903542E-1
4.503949906E2,-1.786170006E0,6.096435189E-1,-1.832595654E-2
4.504200156E2,-1.783726454E0,-1.343903542E-1,1.038470864E-1
4.504449828E2,-1.503950238E0,-4.337143302E-1,1.698205322E-1
4.504650063E2,-1.222952247E0,-1.685988009E-1,3.029891551E-1
4.504900250E2,-8.478809595E-1,9.651670605E-2,2.602286041E-1
4.505100281E2,-4.838052690E-1,2.480112910E-1,1.832595766E-1
4.505349891E2,-4.153883457E-2,5.742133036E-2,1.820378453E-1
4.505599859E2,3.897320330E-1,-2.858849168E-1,2.700024247E-1
4.505849828E2,9.004153609E-1,-5.412266254E-1,5.644394755E-1
4.506050047E2,1.148426652E0,-9.175195694E-1,5.338962078E-1
4.506300016E2,1.359786034E0,-1.097113967E0,4.373795092E-1
4.506549969E2,1.459967971E0,-1.310916781E0,3.824016452E-1
4.506799953E2,1.550375938E0,-1.578475714E0,2.015855312E-1
4.507000094E2,1.891238809E0,-1.703092337E0,1.673770696E-1
4.507249813E2,2.109928608E0,-1.717753053E0,5.131268129E-2
4.507450031E2,2.229658127E0,-1.420872569E0,-2.125810981E-1
4.507700016E2,2.305405378E0,-1.508837104E0,-2.590068579E-1
4.507949969E2,2.257757902E0,-1.385442376E0,-3.164281845E-1
4.508199938E2,2.124589205E0,-1.130100727E0,-4.508185387E-1
4.508449891E2,2.041511536E0,-1.115439892E0,-5.607742667E-1
4.508699875E2,1.952325344E0,-9.468411207E-1,-5.656611919E-1
4.508949828E2,1.920560360E0,-9.407324791E-1,-5.326744914E-1
4.509150047E2,1.545489073E0,-8.246680498E-1,-5.668829679E-1
4.509400016E2,1.198517561E0,-3.750712574E-1,-4.166100919E-1
4.509649984E2,8.600982428E-1,-3.494149148E-1,-3.762929738E-1
4.509900062E2,6.780604124E-1,-4.703662395E-1,-2.919935882E-1
4.510100109E2,6.267477274E-1,-2.944370508E-1,-1.954768747E-1
4.510349813E2,3.860668242E-1,-1.356120855E-1,-1.233947799E-1
4.510550047E2,2.883283794E-1,1.270599663E-1,-2.370157093E-1
4.510800016E2,-8.307766914E-2,3.909537494E-1,-2.614503205E-1
4.511049969E2,-3.995058537E-1,4.349360466E-1,-2.614503205E-1
4.511299938E2,-5.839871764E-1,2.260201424E-1,-2.455678284E-1
4.511549891E2,-7.159340382E-1,1.050688177E-1,-1.954768747E-1
4.511799859E2,-9.248499870E-1,2.138028294E-1,-1.502728462E-1
4.511999906E2,-1.058018565E0,3.885102868E-1,-2.247984111E-1
4.512200000E2,-1.091005325E0,6.951646209E-1,-2.809980214E-1
4.512400250E2,-1.133765936E0,8.210029006E-1,-1.893682182E-1
4.512649859E2,-1.365894675E0,7.953465581E-1,-2.809980139E-2
4.512900125E2,-1.517389297E0,1.069014192E0,0.000000000E0
4.513149797E2,-1.742187619E0,1.238834739E0,5.253440887E-2
4.513350016E2,-1.903456092E0,1.191187263E0,1.722639948E-1
4.513600219E2,-2.052507162E0,1.369559884E0,2.773328125E-1
4.513849953E2,-2.058615923E0,1.067792416E0,1.404990107E-1
4.514100219E2,-2.128254414E0,1.005484223E0,5.619960278E-2
4.514349875E2,-2.155132532E0,1.028697014E0,-6.719517708E-2
4.514599844E2,-2.309070587E0,9.737191796E-1,-1.050688177E-1
4.514849797E2,-2.329839945E0,8.979718685E-1,-2.052507252E-1
4.515050031E2,-2.182010651E0,1.199739337E0,-1.551597714E-1
4.515299984E2,-1.969429493E0,1.181413412E0,-1.954768747E-1
4.515549969E2,-1.718974829E0,9.566149712E-1,-4.508185387E-1
4.515799938E2,-1.221730471E0,3.200933933E-1,-4.960225821E-1
4.516000125E2,-8.625417352E-1,1.307251602E-1,-4.129449129E-1
4.516249797E2,-4.153883457E-1,-1.392772794E-1,-2.577851415E-1
4.516450016E2,-7.330382615E-2,-3.274237812E-1,-2.199114859E-1
4.516699984E2,3.714060783E-1,-4.349360466E-1,-1.160643920E-1
4.516949953E2,8.662068844E-1,-8.222246170E-1,-5.497787148E-2
4.517200063E2,1.448972344E0,-8.955284357E-1,3.665191354E-3
4.517449875E2,1.683544636E0,-1.026253581E0,-5.253440887E-2
4.517699844E2,1.721418262E0,-1.134987593E0,-9.285151958E-2
4.517949813E2,1.789835095E0,-1.183856845E0,7.941248268E-2
4.518150031E2,1.891238809E0,-1.330464482E0,1.857030392E-1
4.518400000E2,2.186897516E0,-1.244943380E0,2.370157093E-1
4.518649953E2,2.475225925E0,-1.252273679E0,3.029891551E-1
4.518899938E2,2.471560717E0,-7.892378569E-1,2.590068579E-1
4.519149891E2,2.390926600E0,-5.656611919E-1,2.663372457E-1
4.519399922E2,2.277305603E0,-6.047565937E-1,2.663372457E-1
4.519649813E2,2.224771261E0,-4.129449129E-1,2.357939780E-1
4.519850047E2,2.288301229E0,-4.178318083E-1,-6.108652335E-3
4.520100219E2,2.189341068E0,-6.035348773E-1,-4.752531648E-1
4.520349969E2,1.667662144E0,-7.024950385E-1,-5.742133260E-1
4.520599938E2,1.116661668E0,-5.705481172E-1,-2.015855312E-1
4.520849906E2,5.619960427E-1,-4.948008358E-1,4.520402849E-2
4.521100078E2,3.017674387E-1,-7.232644558E-1,-6.719517708E-2
4.521349828E2,3.970623910E-1,-7.293730974E-1,-2.785545588E-1
4.521550047E2,4.068362415E-1,-4.886921942E-1,-3.750712574E-1
4.521800016E2,2.296853215E-1,-5.131268129E-2,-2.040289938E-1
4.522049984E2,-4.764748737E-2,6.487388611E-1,2.138028294E-1
4.522299938E2,-2.907718420E-1,7.379252315E-1,3.775147200E-1
4.522500016E2,-4.776966274E-1,7.648032904E-1,3.494149148E-1
4.522749828E2,-6.414085031E-1,9.321803451E-1,1.991420686E-1
4.522950047E2,-7.525859475E-1,7.733553648E-1,2.015855312E-1
4.523200016E2,-1.064127207E0,5.803219676E-1,2.284636050E-1
4.523449969E2,-1.279151797E0,2.565633953E-1,1.563815027E-1
4.523700375E2,-1.404990077E0,5.619960427E-1,1.160643920E-1
4.523949906E2,-1.792278647E0,9.175195694E-1,1.331686229E-1
4.524199875E2,-2.130697966E0,1.194852352E0,1.221730486E-1
4.524400125E2,-2.377487421E0,1.554041147E0,1.673770696E-1
4.524650063E2,-2.579072952E0,1.622458100E0,2.687807009E-2
4.524900016E2,-2.346944332E0,1.595579982E0,-3.543018550E-2
4.525149984E2,-2.312735796E0,1.534493446E0,-2.235766798E-1
4.525399953E2,-2.309070587E0,1.435533285E0,-3.433062732E-1
4.525649906E2,-2.280970812E0,1.128878951E0,-2.260201424E-1
4.525899891E2,-2.130697966E0,8.845328689E-1,-2.871066630E-1
4.526100234E2,-1.980425119E0,9.224064946E-1,-2.736676335E-1
4.526300281E2,-1.800830722E0,8.552113175E-1,-4.068362415E-1
4.526500375E2,-1.547932506E0,5.839871764E-1,-5.277875662E-1
4.526749875E2,-9.663888216E-1,7.086037099E-2,-3.310889602E-1
4.527000172E2,-5.387831330E-1,1.380555481E-1,-1.270599663E-1
4.527249813E2,-2.590068579E-1,4.972442985E-1,-1.563815027E-1
4.527450031E2,8.429940045E-2,2.834414840E-1,-2.089159042E-1
4.527700000E2,5.583308339E-1,-5.009094998E-2,-1.881464869E-1
4.527949969E2,9.236282110E-1,-9.615018964E-1,-7.819075137E-2
4.528199938E2,1.203404546E0,-1.202182770E0,-4.153883457E-2
4.528449891E2,1.524719596E0,-1.474628687E0,6.230825558E-2
4.528699859E2,1.786170006E0,-1.477072120E0,-1.710422710E-2
4.528949828E2,2.097711325E0,-1.241278172E0,3.054326214E-2
4.529150047E2,2.146580458E0,-1.066570759E0,-3.665191354E-3
4.529400016E2,2.134363174E0,-8.943067193E-1,-9.773843922E-3
4.529649984E2,2.316401005E0,-9.224064946E-1,-2.687807009E-2
4.529899953E2,2.317622662E0,-8.197811246E-1,-6.719517708E-2
4.530149906E2,2.246762276E0,-7.110471129E-1,-2.565633953E-1
4.530399891E2,2.351831198E0,-8.429940343E-1,-4.691444933E-1
4.530649828E2,2.133141518E0,-9.553932548E-1,-4.422664344E-1
4.530850047E2,1.820378423E0,-9.553932548E-1,-1.747074574E-1
4.531100031E2,1.685988069E0,-9.040805697E-1,-1.673770696E-1
4.531349984E2,1.566258430E0,-5.106833577E-1,-4.703662395E-1
4.531599953E2,1.350012183E0,-2.174680233E-1,-5.204572082E-1
4.531800016E2,1.144761443E0,1.050688177E-1,-3.371976018E-1
4.532049812E2,8.063421249E-1,2.528982162E-1,-2.040289938E-1
4.532250047E2,7.049384713E-1,1.722639948E-1,-1.820378453E-1
4.532500016E2,4.483750761E-1,-7.330382615E-2,5.986479297E-2
4.532749984E2,-3.408628106E-1,7.452555746E-2,1.722639948E-1
4.533000203E2,-8.478809595E-1,-2.199114859E-2,-1.820378453E-1
4.533250078E2,-7.293730974E-1,-1.710422635E-1,-2.541199327E-1
4.533499875E2,-7.611380816E-1,3.176499158E-2,-2.406809032E-1
4.533749828E2,-1.016479731E0,2.284636050E-1,-2.602286041E-1
4.533950063E2,-1.224173903E0,5.852088928E-1,-2.907718420E-1
4.534200031E2,-1.312138557E0,7.122688890E-1,-3.714060783E-1
4.534449984E2,-1.496619821E0,8.564330339E-1,-4.776966274E-1
4.534699953E2,-1.784948230E0,9.224064946E-1,-5.583308339E-1
4.534949922E2,-1.791056871E0,6.768386960E-1,-6.805038452E-1
4.535199891E2,-1.902234316E0,5.119050741E-1,-6.609562039E-1
4.535449844E2,-2.008524895E0,5.607742667E-1,-4.862487316E-1
4.535699812E2,-2.101376295E0,6.914994717E-1,-2.724458873E-1
4.535900031E2,-2.169793367E0,8.417723179E-1,7.086037099E-2
4.536150000E2,-2.379930973E0,9.187412858E-1,4.129449129E-1
4.536399969E2,-2.398257017E0,5.925392509E-1,5.778785348E-1
4.536649922E2,-2.101376295E0,4.129449129E-1,6.206390858E-1
4.536899891E2,-1.980425119E0,9.468411207E-1,5.913175344E-1
4.537099969E2,-1.942551494E0,1.150870085E0,5.155702829E-1
4.537300031E2,-1.794722080E0,1.161865711E0,4.141666293E-1
4.537500125E2,-1.505171895E0,8.075638413E-1,4.972442985E-1
4.537749891E2,-1.001819015E0,2.113593668E-1,3.787364364E-1
4.537999859E2,-5.424483418E-1,-4.398229718E-1,2.981022298E-1
4.538249828E2,-1.979203373E-1,-8.429940343E-1,1.869247556E-1
4.538450047E2,5.619960278E-2,-6.377432942E-1,2.773328125E-1
4.538700016E2,4.789183438E-1,-4.068362415E-1,3.750712574E-1
4.538949969E2,9.957103133E-1,-4.495968223E-1,3.738495111E-1
4.539199953E2,1.483180761E0,-9.468411207E-1,3.689626157E-1
4.539399984E2,1.689653277E0,-1.260825872E0,2.895501256E-1
4.539649813E2,1.990198970E0,-1.524719596E0,2.357939780E-1
4.539850031E2,2.240653753E0,-1.323134065E0,2.919935882E-1
4.540100016E2,2.167349815E0,-1.489289403E0,3.298672140E-1
4.540349969E2,2.146580458E0,-1.324355841E0,5.204572082E-1
4.540599953E2,2.362826824E0,-1.514945745E0,7.220426798E-1
4.540849891E2,2.420248032E0,-9.297369123E-1,8.283332586E-1
4.541099875E2,2.608394623E0,-7.049384713E-1,8.148941994E-1
4.541349828E2,2.654820204E0,-3.652974069E-1,4.618141055E-1
4.541550047E2,2.658485413E0,8.796459436E-2,4.703662395E-1
4.541800031E2,2.411695957E0,-1.221730486E-1,7.574728727E-1
4.542000313E2,2.214997292E0,-1.820378453E-1,8.148941994E-1
4.542249891E2,1.932777643E0,-2.211332172E-1,5.180137157E-1
4.542499859E2,1.567480206E0,-6.181955934E-1,2.577851415E-1
4.542749813E2,1.193630695E0,-7.122688890E-1,2.003637999E-1
4.542950031E2,6.609562039E-1,-6.914994717E-1,1.014036313E-1
4.543200000E2,4.276056588E-2,-9.040805697E-2,-8.918632567E-2
4.543449969E2,-4.153883457E-2,-3.665191354E-3,-2.174680233E-1
4.543700250E2,-1.429424584E-1,-2.553416789E-1,-3.347541392E-1
4.543949891E2,-2.138028294E-1,-5.619960278E-2,-2.492330223E-1
4.544199859E2,-4.361577928E-1,1.172861233E-1,-1.832595766E-1
4.544449828E2,-8.784242272E-1,2.651154995E-1,-1.062905490E-1
4.544650047E2,-1.191187263E0,5.290092826E-1,2.932153083E-2
4.544900016E2,-1.329242706E0,3.811798990E-1,2.809980139E-2
4.545100156E2,-1.339016557E0,6.951646209E-1,-1.844813079E-1
4.545349891E2,-1.606575608E0,7.134906054E-1,-4.447098970E-1
4.545600000E2,-1.894904017E0,5.583308339E-1,-7.171558142E-1
4.545849813E2,-1.815491438E0,3.396410644E-1,-1.089783549E0
4.546050047E2,-1.815491438E0,4.935791194E-1,-1.208291411E0
4.546300016E2,-2.136806488E0,5.253440738E-1,-1.169196010E0
4.546549969E2,-2.180788994E0,7.061601877E-1,-1.280373573E0
4.546799969E2,-2.210110426E0,4.605923891E-1,-1.291369081E0
4.547049906E2,-2.387261391E0,2.968805134E-1,-1.208291411E0
4.547299875E2,-2.250427485E0,7.037167549E-1,-9.871582389E-1
4.547549828E2,-2.228436470E0,6.939429045E-1,-9.749408960E-1
4.547750047E2,-2.094046116E0,9.004153609E-1,-8.576548100E-1
4.548000016E2,-2.010968447E0,9.712757468E-1,-7.037167549E-1
4.548250000E2,-1.987755537E0,7.428121567E-1,-6.255260110E-1
4.548499953E2,-1.442863703E0,7.538077235E-1,-2.932153046E-1
4.548749906E2,-1.296256065E0,5.632177591E-1,-2.431243658E-1
4.548999875E2,-7.208209634E-1,1.380555481E-1,2.076941729E-2
4.549249844E2,-3.481931984E-1,-2.590068579E-1,-1.466076542E-2
4.549450062E2,2.247984111E-1,-4.801400900E-1,1.478293836E-1
4.549700031E2,6.731734872E-1,-5.436700583E-1,2.370157093E-1
4.549950000E2,1.069014192E0,-8.393288255E-1,1.111774743E-1
4.550199953E2,1.486845970E0,-1.060461998E0,1.857030392E-1
4.550449922E2,1.717753053E0,-1.219287038E0,2.480112910E-1
4.550699891E2,1.898569107E0,-1.084896684E0,2.822197378E-1
4.550949844E2,2.059837580E0,-1.054353356E0,4.520402849E-1
4.551199812E2,2.028072596E0,-1.004262447E0,4.141666293E-1
4.551400047E2,2.173458576E0,-8.063421249E-1,3.640756905E-1
4.551650000E2,2.343279123E0,-7.684684396E-1,3.200933933E-1
4.551899969E2,2.234544992E0,-5.815436840E-1,3.323106766E-1
4.552149938E2,2.404365540E0,-4.984660447E-1,3.225368559E-1
4.552399922E2,2.412917614E0,-7.134906054E-1,1.099557430E-1
4.552649859E2,2.267531872E0,-3.078760803E-1,1.160643920E-1
4.552899828E2,1.981646776E0,-4.495968223E-1,3.860668242E-1
4.553100047E2,1.584584475E0,-3.139847219E-1,4.593706429E-1
4.553350016E2,1.469741702E0,-2.357939780E-1,3.347541392E-1
4.553599984E2,1.127657175E0,-4.386012256E-1,1.771509200E-1
4.553849938E2,9.834930301E-1,-4.324925840E-1,6.475171447E-2
4.554099906E2,7.024950385E-1,-4.471533597E-1,8.796459436E-2
4.554349875E2,2.235766798E-1,-6.939429045E-1,7.696902007E-2
4.554599844E2,-3.298672289E-2,-2.431243658E-1,6.230825558E-2
4.554800063E2,-4.886921961E-3,1.661553383E-1,3.054326214E-2
4.555050031E2,1.832595654E-2,6.035348773E-1,2.748893499E-1
4.555300000E2,-3.420845270E-1,9.272934198E-1,2.736676335E-1
4.555549953E2,-5.754350424E-1,6.230825186E-1,-1.026253626E-1
4.555799922E2,-5.974261761E-1,4.569272101E-1,-2.553416789E-1
4.556049875E2,-1.031140566E0,3.347541392E-1,-2.748893499E-1
4.556299875E2,-1.018923163E0,4.105014503E-1,-3.701843321E-1
4.556500000E2,-1.069014192E0,4.874704480E-1,-4.141666293E-1
4.556750031E2,-1.244943380E0,4.166100919E-1,-3.310889602E-1
4.557000000E2,-1.340238333E0,6.621779203E-1,-2.504547536E-1
4.557249969E2,-1.589471340E0,9.419541955E-1,-1.319468915E-1
4.557499953E2,-1.916895151E0,1.115439892E0,-5.253440887E-2
4.557749891E2,-2.107485056E0,9.358455539E-1,-6.597344577E-2
4.558000109E2,-2.168571472E0,7.733553648E-1,-1.001819000E-1
4.558249828E2,-2.476447582E0,3.970623910E-1,-5.742133036E-2
4.558450047E2,-2.510656118E0,1.930334121E-1,9.773843922E-3
4.558700016E2,-2.404365540E0,3.408628106E-1,1.282816976E-1
4.558949984E2,-2.108706713E0,-1.221730490E-3,4.422664344E-1
4.559199953E2,-1.882686615E0,1.698205322E-1,7.232644558E-1
4.559449891E2,-1.589471340E0,6.279694438E-1,7.452555895E-1
4.559699875E2,-1.191187263E0,9.749408960E-1,8.283332586E-1
4.559949828E2,-8.808676600E-1,1.067792416E0,7.819074988E-1
4.560150063E2,-4.361577928E-1,7.257078886E-1,7.586946487E-1
4.560400031E2,6.841690838E-2,7.122688890E-1,8.332201838E-1
4.560649984E2,1.282816976E-1,4.801400900E-1,6.438519359E-1
4.560899953E2,5.424483418E-1,2.443460934E-2,4.996877611E-1
4.561149906E2,6.316346526E-1,-9.004153609E-1,1.661553383E-1
4.561399875E2,1.161865711E0,-1.292590857E0,-6.108652335E-3
4.561649844E2,1.593136549E0,-2.326174736E0,-1.038470864E-1
4.561899812E2,1.782504797E0,-2.062281132E0,-3.824016452E-1
4.562100156E2,1.660331726E0,-1.913229942E0,-4.263839424E-1
4.562350000E2,1.776396155E0,-1.610240817E0,-4.068362415E-1
4.562599969E2,1.880243182E0,-1.600466967E0,-5.387831330E-1
4.562800297E2,1.888795257E0,-1.381777167E0,-6.499606371E-1
4.563049828E2,2.053728819E0,-1.005484223E0,-8.100072742E-1
4.563250062E2,2.189341068E0,-9.627236128E-1,-9.272934198E-1
4.563500453E2,2.219884157E0,-8.820893764E-1,-1.012814522E0
4.563749984E2,1.882686615E0,-4.593706429E-1,-9.321803451E-1
4.563999969E2,1.535715222E0,2.211332172E-1,-7.440338731E-1
4.564249922E2,1.397659659E0,-3.066543341E-1,-3.921754956E-1
4.564499875E2,1.793500304E0,-5.717698336E-1,-5.009095073E-1
4.564749844E2,1.323134065E0,-1.121548533E0,-6.047565937E-1
4.564999828E2,6.475171447E-1,-9.285151362E-1,-6.194173694E-1
4.565200281E2,3.286454976E-1,-4.520402849E-1,-4.410446882E-1
4.565450000E2,2.712241709E-1,-2.309070528E-1,-3.750712574E-1
4.565700125E2,-2.565634064E-2,-6.108652335E-3,-1.661553383E-1
4.565949922E2,-2.125810981E-1,2.064724565E-1,-1.637118906E-1
4.566199906E2,-2.871066630E-1,1.502728462E-1,-2.663372457E-1
4.566449859E2,-4.776966274E-1,3.066543341E-1,4.031710699E-2
4.566699828E2,-7.990117073E-1,9.040805697E-2,1.050688177E-1
4.566900359E2,-8.698720932E-1,5.619960427E-1,-1.001819000E-1
4.567150000E2,-1.259604096E0,5.546656251E-1,-1.233947799E-1
4.567399984E2,-1.000597239E0,5.888741016E-1,-1.343903542E-1
4.567649938E2,-1.000597239E0,9.566149712E-1,-1.722639948E-1
4.567899906E2,-1.050688148E0,8.038986325E-1,-3.665191308E-2
4.568149859E2,-1.253495455E0,1.176526427E0,3.665191354E-3
